count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
10000,1,49,64,402
20000,1,56,64,592
30000,1,53,64,769
40000,1,48,64,1023
50000,1,55,64,1234
60000,1,51,64,1442
70000,1,45,64,1621
80000,1,50,64,1794
90000,1,52,64,2071
100000,1,55,64,2316
110000,1,51,64,2569
118122,1,45,64,2836
