count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
75500,1,47,64,2991
76000,1,50,64,3006
76500,1,53,64,3020
77000,1,56,64,3034
77500,1,27,64,3050
78000,1,30,64,3066
78500,1,33,64,3084
79000,1,36,64,3099
79500,1,39,64,3114
80000,1,42,64,3128
80500,1,45,64,3142
81000,1,47,64,3157
81500,1,50,64,3172
82000,1,53,64,3186
82500,1,56,64,3201
83000,1,27,64,3217
83500,1,30,64,3231
84000,1,33,64,3247
84500,1,36,64,3260
85000,1,39,64,3380
85500,1,42,64,3394
86000,1,45,64,3413
86500,1,47,64,3435
87000,1,50,64,3460
87500,1,53,64,3489
88000,1,56,64,3509
88500,1,27,64,3527
89000,1,30,64,3544
89500,1,33,64,3564
90000,1,36,64,3577
90500,1,39,64,3592
91000,1,42,64,3607
91500,1,45,64,3622
92000,1,47,64,3640
92500,1,50,64,3658
93000,1,53,64,3673
93500,1,56,64,3688
94000,1,28,64,3717
94500,1,30,64,3732
95000,1,33,64,3746
95500,1,36,64,3760
96000,1,39,64,3773
96500,1,42,64,3789
97000,1,45,64,3803
97500,1,48,64,3827
98000,1,51,64,3843
98500,1,54,64,3857
99000,1,57,64,3870
99500,1,28,64,3891
100000,1,30,64,3907
100500,1,33,64,3921
101000,1,36,64,3936
101500,1,39,64,3953
102000,1,42,64,3967
102500,1,45,64,3982
103000,1,48,64,3996
103500,1,51,64,4010
104000,1,53,64,4024
104500,1,56,64,4039
105000,1,27,64,4054
105500,1,30,64,4081
106000,1,33,64,4097
106500,1,36,64,4110
107000,1,39,64,4124
107500,1,42,64,4137
108000,1,45,64,4152
108500,1,48,64,4167
109000,1,51,64,4181
109500,1,54,64,4195
110000,1,57,64,4210
110500,1,28,64,4225
111000,1,30,64,4239
111500,1,33,64,4254
112000,1,36,64,4268
112500,1,39,64,4285
113000,1,42,64,4455
113500,1,45,64,4471
114000,1,48,64,4488
114500,1,51,64,4503
115000,1,54,64,4517
115500,1,57,64,4532
116000,1,28,64,4547
116500,1,31,64,4561
117000,1,33,64,4574
117500,1,36,64,4588
118000,1,39,64,4602
118122,1,40,64,4613
