count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
87000,1,34,64,3023
88000,1,39,64,3046
89000,1,45,64,3067
90000,1,50,64,3092
91000,1,56,64,3115
92000,1,28,64,3139
93000,1,33,64,3163
94000,1,39,64,3183
95000,1,44,64,3203
96000,1,50,64,3226
97000,1,55,64,3247
98000,1,29,64,3272
99000,1,34,64,3294
100000,1,39,64,3328
101000,1,45,64,3351
102000,1,50,64,3371
103000,1,56,64,3392
104000,1,29,64,3414
105000,1,35,64,3439
106000,1,40,64,3474
107000,1,45,64,3509
108000,1,51,64,3745
109000,1,56,64,3770
110000,1,29,64,3794
111000,1,35,64,3817
112000,1,40,64,3844
113000,1,46,64,3867
114000,1,51,64,3889
115000,1,57,64,3909
116000,1,29,64,3949
117000,1,35,64,3971
118000,1,40,64,3996
119000,1,46,64,4020
120000,1,51,64,4049
121000,1,56,64,4239
122000,1,29,64,4280
123000,1,35,64,4331
124000,1,40,64,4362
125000,1,46,64,4391
126000,1,51,64,4430
127000,1,57,64,4462
128000,1,29,64,4490
129000,1,34,64,4522
130000,1,40,64,4551
131000,1,45,64,4589
132000,1,51,64,4624
133000,1,56,64,4644
134000,1,29,64,4663
135000,1,35,64,4681
136000,1,40,64,4701
137000,1,45,64,4718
138000,1,51,64,4736
139000,1,56,64,4753
140000,1,30,64,4771
141000,1,35,64,4788
142000,1,41,64,4805
143000,1,46,64,4825
144000,1,51,64,4847
145000,1,57,64,4865
146000,1,29,64,4883
147000,1,35,64,4901
148000,1,40,64,4918
149000,1,46,64,4935
150000,1,51,64,4953
151000,1,57,64,4971
152000,1,29,64,4989
153000,1,34,64,5006
154000,1,40,64,5028
155000,1,45,64,5047
156000,1,51,64,5066
157000,1,56,64,5087
158000,1,29,64,5110
159000,1,34,64,5129
160000,1,40,64,5147
161000,1,45,64,5164
162000,1,51,64,5182
163000,1,56,64,5204
164000,1,29,64,5226
165000,1,35,64,5244
166000,1,40,64,5263
167000,1,46,64,5281
168000,1,51,64,5298
169000,1,56,64,5316
170000,1,29,64,5336
171000,1,34,64,5354
172000,1,40,64,5370
173000,1,45,64,5387
174000,1,50,64,5404
175000,1,56,64,5422
176000,1,29,64,5442
177000,1,34,64,5476
178000,1,40,64,5870
179000,1,45,64,5989
180000,1,51,64,6075
181000,1,56,64,6146
182000,1,29,64,6182
183000,1,35,64,6237
184000,1,40,64,6257
185000,1,46,64,6284
186000,1,51,64,6304
187000,1,56,64,6331
188000,1,29,64,6351
189000,1,34,64,6372
190000,1,39,64,6397
191000,1,45,64,6417
192000,1,50,64,6435
193000,1,56,64,6452
194000,1,29,64,6470
195000,1,34,64,6490
196000,1,40,64,6510
197000,1,45,64,6527
198000,1,50,64,6544
199000,1,56,64,6561
200000,1,29,64,6585
201000,1,35,64,6639
202000,1,40,64,6670
203000,1,45,64,6693
204000,1,51,64,6714
205000,1,56,64,6736
206000,1,29,64,6758
207000,1,35,64,6783
208000,1,40,64,6804
209000,1,45,64,6824
210000,1,51,64,6842
211000,1,56,64,6862
212000,1,29,64,6883
213000,1,34,64,6904
214000,1,40,64,6923
215000,1,45,64,6945
216000,1,51,64,6964
217000,1,56,64,6987
218000,1,29,64,7007
219000,1,35,64,7026
220000,1,40,64,7048
221000,1,46,64,7068
222000,1,51,64,7086
223000,1,57,64,7115
224000,1,29,64,7137
225000,1,34,64,7158
226000,1,40,64,7177
227000,1,45,64,7197
228000,1,51,64,7218
229000,1,56,64,7237
230000,1,29,64,7257
231000,1,35,64,7275
232000,1,40,64,7293
233000,1,46,64,7314
234000,1,51,64,7335
235000,1,56,64,7354
236000,1,29,64,7376
237000,1,34,64,7398
238000,1,40,64,7416
239000,1,45,64,7433
240000,1,51,64,7450
241000,1,56,64,7471
242000,1,30,64,7491
243000,1,35,64,7509
244000,1,40,64,7527
245000,1,46,64,7544
246000,1,51,64,7564
247000,1,57,64,7582
248000,1,29,64,7604
249000,1,34,64,7628
250000,1,40,64,7646
251000,1,45,64,7665
252000,1,51,64,7685
253000,1,56,64,7708
254000,1,29,64,7727
255000,1,35,64,7748
256000,1,40,64,7769
257000,1,45,64,7785
258000,1,51,64,7802
259000,1,56,64,7818
260000,1,29,64,7837
261000,1,35,64,7854
262000,1,40,64,7877
263000,1,46,64,7897
264000,1,51,64,7914
265000,1,56,64,7930
266000,1,29,64,7947
267000,1,35,64,7966
268000,1,40,64,7982
269000,1,46,64,8000
270000,1,51,64,8019
271000,1,57,64,8042
272000,1,29,64,8061
273000,1,35,64,8079
274000,1,40,64,8098
275000,1,46,64,8115
276000,1,51,64,8133
277000,1,56,64,8150
278000,1,29,64,8168
279000,1,34,64,8184
280000,1,40,64,8200
281000,1,45,64,8216
282000,1,51,64,8234
283000,1,56,64,8250
284000,1,29,64,8270
285000,1,35,64,8287
286000,1,40,64,8304
287000,1,45,64,8323
288000,1,51,64,8343
289000,1,56,64,8362
290000,1,29,64,8381
291000,1,35,64,8400
292000,1,40,64,8419
293000,1,45,64,8439
294000,1,51,64,8457
295000,1,56,64,8476
296000,1,29,64,8495
297000,1,34,64,8512
298000,1,40,64,8532
299000,1,45,64,8552
300000,1,51,64,8570
301000,1,56,64,8587
302000,1,29,64,8608
303000,1,35,64,8629
304000,1,40,64,8648
305000,1,45,64,8668
306000,1,51,64,8688
307000,1,56,64,8708
308000,1,29,64,8726
309000,1,35,64,8744
310000,1,40,64,8762
311000,1,45,64,8781
312000,1,51,64,8799
313000,1,56,64,8818
314000,1,29,64,8840
315000,1,35,64,8864
316000,1,40,64,8884
317000,1,45,64,8904
318000,1,51,64,8924
319000,1,56,64,8941
320000,1,29,64,8958
321000,1,35,64,8976
322000,1,40,64,8994
323000,1,45,64,9011
324000,1,51,64,9031
325000,1,56,64,9050
326000,1,29,64,9069
327000,1,35,64,9085
328000,1,40,64,9101
329000,1,46,64,9121
330000,1,51,64,9139
331000,1,56,64,9155
332000,1,29,64,9174
333000,1,35,64,9192
334000,1,40,64,9212
335000,1,45,64,9229
336000,1,51,64,9247
337000,1,56,64,9267
338000,1,29,64,9287
339000,1,35,64,9305
340000,1,40,64,9323
341000,1,45,64,9346
342000,1,51,64,9368
343000,1,56,64,9387
344000,1,30,64,9407
345000,1,35,64,9426
346000,1,41,64,9445
347000,1,46,64,9463
348000,1,51,64,9491
349000,1,57,64,9509
350000,1,29,64,9528
351000,1,35,64,9548
352000,1,40,64,9570
353000,1,45,64,9589
354000,1,51,64,9609
355000,1,56,64,9631
356000,1,29,64,9650
357000,1,35,64,9666
358000,1,40,64,9683
359000,1,46,64,9702
360000,1,51,64,9721
361000,1,56,64,9737
362000,1,29,64,9754
363000,1,35,64,9773
364000,1,40,64,9789
365000,1,45,64,9806
366000,1,51,64,9823
367000,1,56,64,9841
368000,1,29,64,9857
369000,1,35,64,9875
370000,1,40,64,9892
371000,1,46,64,9912
372000,1,51,64,9928
373000,1,56,64,9946
374000,1,29,64,9965
375000,1,35,64,9982
376000,1,40,64,9999
377000,1,46,64,10019
378000,1,51,64,10037
379000,1,56,64,10055
380000,1,29,64,10077
381000,1,35,64,10099
382000,1,40,64,10118
383000,1,46,64,10139
384000,1,51,64,10160
385000,1,57,64,10177
386000,1,30,64,10194
387000,1,35,64,10211
388000,1,40,64,10229
389000,1,46,64,10246
390000,1,51,64,10263
391000,1,57,64,10280
392000,1,29,64,10297
393000,1,34,64,10314
394000,1,40,64,10331
395000,1,45,64,10347
396000,1,51,64,10363
397000,1,56,64,10379
398000,1,30,64,10396
399000,1,35,64,10418
400000,1,40,64,10435
401000,1,46,64,10452
402000,1,51,64,10470
403000,1,56,64,10491
404000,1,29,64,10517
405000,1,35,64,10540
406000,1,40,64,10571
407000,1,46,64,10610
408000,1,51,64,10643
409000,1,56,64,10663
410000,1,29,64,10683
411000,1,35,64,10704
412000,1,40,64,10722
413000,1,45,64,10739
414000,1,51,64,10756
415000,1,56,64,10773
416000,1,29,64,10792
417000,1,34,64,10809
418000,1,40,64,10825
419000,1,45,64,10842
420000,1,50,64,10860
421000,1,56,64,10876
422000,1,29,64,10892
423000,1,35,64,10909
424000,1,40,64,10927
425000,1,45,64,10945
426000,1,51,64,10962
427000,1,56,64,10979
428000,1,29,64,10997
429000,1,35,64,11015
430000,1,40,64,11034
431000,1,46,64,11054
432000,1,50,64,11071
433000,1,56,64,11090
434000,1,29,64,11106
435000,1,35,64,11123
436000,1,40,64,11143
437000,1,45,64,11160
438000,1,51,64,11177
439000,1,56,64,11194
440000,1,30,64,11210
441000,1,35,64,11226
442000,1,40,64,11243
443000,1,46,64,11259
444000,1,51,64,11277
445000,1,57,64,11294
446000,1,29,64,11312
447000,1,35,64,11332
448000,1,40,64,11350
449000,1,46,64,11367
450000,1,51,64,11384
451000,1,56,64,11404
452000,1,29,64,11425
453000,1,35,64,11444
454000,1,40,64,11462
455000,1,46,64,11480
456000,1,51,64,11499
457000,1,56,64,11516
458000,1,30,64,11534
459000,1,35,64,11554
460000,1,41,64,11574
461000,1,46,64,11594
462000,1,51,64,11622
463000,1,57,64,11643
464000,1,29,64,11664
465000,1,35,64,11681
466000,1,40,64,11699
467000,1,46,64,11717
468000,1,51,64,11736
469000,1,56,64,11753
470000,1,29,64,11772
471000,1,35,64,11791
472000,1,40,64,11810
473000,1,46,64,11828
474000,1,51,64,11845
475000,1,56,64,11861
476000,1,29,64,11878
477000,1,35,64,11896
478000,1,40,64,11913
479000,1,46,64,11929
480000,1,51,64,11946
481000,1,56,64,11962
482000,1,29,64,11979
483000,1,35,64,11996
484000,1,40,64,12014
485000,1,46,64,12030
486000,1,51,64,12049
487000,1,57,64,12066
488000,1,29,64,12084
489000,1,35,64,12106
490000,1,40,64,12125
491000,1,46,64,12144
492000,1,51,64,12162
493000,1,57,64,12177
494000,1,29,64,12194
495000,1,35,64,12210
496000,1,40,64,12228
497000,1,46,64,12252
498000,1,51,64,12278
499000,1,57,64,12301
500000,1,30,64,12322
501000,1,35,64,12345
502000,1,40,64,12361
503000,1,46,64,12378
504000,1,51,64,12393
505000,1,57,64,12409
506000,1,29,64,12427
507000,1,35,64,12445
508000,1,40,64,12462
509000,1,45,64,12478
510000,1,51,64,12497
511000,1,56,64,12513
512000,1,30,64,12530
513000,1,35,64,12545
514000,1,40,64,12562
515000,1,46,64,12579
516000,1,51,64,12594
517000,1,57,64,12616
518000,1,29,64,12636
519000,1,35,64,12655
520000,1,40,64,12672
521000,1,46,64,12688
522000,1,51,64,12705
523000,1,57,64,12723
524000,1,29,64,12741
525000,1,35,64,12757
526000,1,40,64,12774
527000,1,46,64,12790
528000,1,51,64,12806
529000,1,56,64,12823
530000,1,29,64,12842
531000,1,35,64,12858
532000,1,40,64,12874
533000,1,45,64,12890
534000,1,51,64,12907
535000,1,56,64,12924
536000,1,29,64,12941
537000,1,35,64,12959
538000,1,40,64,12976
539000,1,45,64,12992
540000,1,51,64,13008
541000,1,56,64,13025
542000,1,30,64,13045
543000,1,34,64,13061
544000,1,40,64,13077
545000,1,45,64,13094
546000,1,51,64,13110
547000,1,56,64,13126
548000,1,29,64,13142
549000,1,35,64,13157
550000,1,40,64,13173
551000,1,45,64,13188
552000,1,51,64,13203
553000,1,56,64,13219
554000,1,29,64,13237
555000,1,35,64,13254
556000,1,40,64,13272
557000,1,45,64,13288
558000,1,51,64,13304
559000,1,56,64,13320
560000,1,29,64,13338
561000,1,35,64,13363
562000,1,40,64,13379
563000,1,46,64,13395
564000,1,51,64,13411
565000,1,56,64,13428
566000,1,29,64,13448
567000,1,35,64,13466
568000,1,40,64,13482
569000,1,45,64,13501
570000,1,51,64,13519
571000,1,56,64,13535
572000,1,29,64,13555
573000,1,35,64,13572
574000,1,40,64,13592
575000,1,45,64,13613
576000,1,51,64,13632
577000,1,56,64,13652
578000,1,30,64,13672
579000,1,35,64,13689
580000,1,40,64,13706
581000,1,45,64,13724
582000,1,51,64,13742
583000,1,56,64,13760
584000,1,30,64,13779
585000,1,35,64,13796
586000,1,41,64,13814
587000,1,46,64,13831
588000,1,51,64,13851
589000,1,57,64,13874
590000,1,29,64,13895
591000,1,35,64,13922
592000,1,40,64,13940
593000,1,45,64,13955
594000,1,51,64,13972
595000,1,56,64,13990
596000,1,30,64,14007
597000,1,35,64,14026
598000,1,41,64,14044
599000,1,46,64,14060
600000,1,51,64,14076
601000,1,57,64,14092
602000,1,29,64,14108
603000,1,35,64,14123
604000,1,40,64,14139
605000,1,46,64,14155
606000,1,51,64,14172
607000,1,56,64,14188
608000,1,30,64,14204
609000,1,35,64,14220
610000,1,41,64,14235
611000,1,46,64,14251
612000,1,51,64,14267
613000,1,57,64,14283
614000,1,29,64,14300
615000,1,35,64,14316
616000,1,40,64,14333
617000,1,46,64,14352
618000,1,51,64,14374
619000,1,57,64,14395
620000,1,30,64,14416
621000,1,35,64,14435
622000,1,40,64,14450
623000,1,46,64,14467
624000,1,51,64,14486
625000,1,57,64,14506
626000,1,30,64,14523
627000,1,35,64,14540
628000,1,40,64,14557
629000,1,46,64,14573
630000,1,51,64,14589
631000,1,57,64,14608
632000,1,29,64,14627
633000,1,35,64,14647
634000,1,40,64,14666
635000,1,46,64,14687
636000,1,51,64,14703
637000,1,56,64,14722
638000,1,29,64,14741
639000,1,35,64,14757
640000,1,40,64,14774
641000,1,46,64,14791
642000,1,51,64,14809
643000,1,56,64,14827
644000,1,29,64,14845
645000,1,35,64,14865
646000,1,40,64,14888
647000,1,45,64,14914
648000,1,51,64,14945
649000,1,56,64,14962
650000,1,29,64,14980
651000,1,35,64,14997
652000,1,40,64,15015
653000,1,46,64,15036
654000,1,51,64,15058
655000,1,56,64,15076
656000,1,29,64,15094
657000,1,35,64,15111
658000,1,40,64,15129
659000,1,45,64,15148
660000,1,51,64,15164
661000,1,56,64,15180
662000,1,29,64,15197
663000,1,34,64,15214
664000,1,40,64,15231
665000,1,45,64,15248
666000,1,50,64,15264
667000,1,56,64,15280
668000,1,29,64,15299
669000,1,35,64,15318
670000,1,40,64,15334
671000,1,45,64,15351
672000,1,51,64,15369
673000,1,56,64,15387
674000,1,29,64,15406
675000,1,35,64,15423
676000,1,40,64,15438
677000,1,46,64,15455
678000,1,51,64,15472
679000,1,57,64,15489
680000,1,29,64,15506
681000,1,35,64,15525
682000,1,40,64,15540
683000,1,46,64,15557
684000,1,51,64,15575
685000,1,56,64,15593
686000,1,29,64,15622
687000,1,35,64,15642
688000,1,40,64,15664
689000,1,45,64,15682
690000,1,51,64,15700
691000,1,56,64,15716
692000,1,29,64,15735
693000,1,35,64,15753
694000,1,40,64,15769
695000,1,45,64,15790
696000,1,51,64,15811
697000,1,57,64,15830
698000,1,30,64,15849
699000,1,35,64,15868
700000,1,40,64,15886
701000,1,46,64,15906
702000,1,51,64,15924
703000,1,57,64,15942
704000,1,29,64,15962
705000,1,35,64,15986
706000,1,40,64,16004
707000,1,46,64,16025
708000,1,51,64,16048
709000,1,57,64,16067
710000,1,30,64,16085
711000,1,35,64,16101
712000,1,41,64,16117
713000,1,46,64,16133
714000,1,51,64,16151
715000,1,57,64,16167
716000,1,30,64,16183
717000,1,35,64,16201
718000,1,40,64,16218
719000,1,46,64,16235
720000,1,51,64,16251
721000,1,56,64,16268
722000,1,30,64,16284
723000,1,35,64,16299
724000,1,41,64,16315
725000,1,46,64,16350
726000,1,51,64,16384
727000,1,57,64,16400
728000,1,29,64,16417
729000,1,35,64,16434
730000,1,40,64,16449
731000,1,46,64,16466
732000,1,51,64,16485
733000,1,56,64,16501
734000,1,30,64,16518
735000,1,35,64,16535
736000,1,41,64,16551
737000,1,46,64,16567
738000,1,52,64,16584
739000,1,57,64,16600
740000,1,29,64,16626
741000,1,35,64,16644
742000,1,40,64,16663
743000,1,46,64,16679
744000,1,51,64,16696
745000,1,57,64,16713
746000,1,29,64,16731
747000,1,35,64,16747
748000,1,40,64,16763
749000,1,46,64,16779
750000,1,51,64,16794
751000,1,56,64,16810
752000,1,29,64,16826
753000,1,35,64,16842
754000,1,40,64,16862
755000,1,45,64,16879
756000,1,51,64,16895
757000,1,56,64,16912
758000,1,29,64,16933
759000,1,35,64,16950
760000,1,40,64,16969
761000,1,45,64,16985
762000,1,51,64,17002
763000,1,56,64,17017
764000,1,29,64,17034
765000,1,34,64,17052
766000,1,40,64,17072
767000,1,46,64,17088
768000,1,51,64,17105
769000,1,56,64,17120
770000,1,29,64,17136
771000,1,35,64,17154
772000,1,40,64,17170
773000,1,45,64,17186
774000,1,51,64,17202
775000,1,56,64,17217
776000,1,29,64,17232
777000,1,35,64,17248
778000,1,40,64,17264
779000,1,46,64,17280
780000,1,51,64,17296
781000,1,56,64,17312
782000,1,29,64,17330
783000,1,35,64,17346
784000,1,40,64,17363
785000,1,45,64,17379
786000,1,51,64,17395
787000,1,56,64,17412
788000,1,29,64,17429
789000,1,35,64,17448
790000,1,40,64,17466
791000,1,46,64,17484
792000,1,51,64,17501
793000,1,56,64,17517
794000,1,29,64,17533
795000,1,35,64,17550
796000,1,40,64,17569
797000,1,45,64,17585
798000,1,51,64,17603
799000,1,56,64,17622
800000,1,29,64,17641
801000,1,34,64,17659
802000,1,40,64,17677
803000,1,45,64,17696
804000,1,51,64,17714
805000,1,56,64,17732
806000,1,29,64,17750
807000,1,35,64,17769
808000,1,40,64,17786
809000,1,46,64,17802
810000,1,51,64,17819
811000,1,56,64,17837
812000,1,29,64,17855
813000,1,35,64,17872
814000,1,40,64,17895
815000,1,45,64,17917
816000,1,51,64,17936
817000,1,56,64,17953
818000,1,30,64,17975
819000,1,35,64,17994
820000,1,41,64,18013
821000,1,46,64,18033
822000,1,51,64,18056
823000,1,57,64,18074
824000,1,29,64,18094
825000,1,35,64,18117
826000,1,40,64,18138
827000,1,46,64,18158
828000,1,51,64,18175
829000,1,56,64,18192
830000,1,29,64,18209
831000,1,35,64,18226
832000,1,40,64,18247
833000,1,46,64,18265
834000,1,51,64,18283
835000,1,56,64,18299
836000,1,29,64,18317
837000,1,35,64,18338
838000,1,40,64,18354
839000,1,46,64,18371
840000,1,51,64,18387
841000,1,56,64,18404
842000,1,30,64,18420
843000,1,35,64,18437
844000,1,41,64,18453
845000,1,46,64,18468
846000,1,51,64,18486
847000,1,57,64,18503
848000,1,29,64,18522
849000,1,35,64,18538
850000,1,40,64,18553
851000,1,46,64,18569
852000,1,51,64,18591
853000,1,56,64,18613
854000,1,29,64,18633
855000,1,35,64,18650
856000,1,40,64,18671
857000,1,46,64,18688
858000,1,51,64,18705
859000,1,57,64,18724
860000,1,30,64,18745
861000,1,35,64,18763
862000,1,40,64,18780
863000,1,46,64,18797
864000,1,51,64,18813
865000,1,56,64,18829
866000,1,29,64,18847
867000,1,35,64,18863
868000,1,40,64,18881
869000,1,46,64,18898
870000,1,51,64,18913
871000,1,56,64,18928
872000,1,29,64,18944
873000,1,35,64,18963
874000,1,40,64,18978
875000,1,45,64,18994
876000,1,51,64,19011
877000,1,56,64,19027
878000,1,30,64,19048
879000,1,35,64,19067
880000,1,41,64,19084
881000,1,46,64,19100
882000,1,51,64,19116
883000,1,57,64,19131
884000,1,29,64,19150
885000,1,35,64,19165
886000,1,40,64,19181
887000,1,46,64,19196
888000,1,51,64,19211
889000,1,56,64,19230
890000,1,30,64,19248
891000,1,35,64,19264
892000,1,40,64,19281
893000,1,45,64,19297
894000,1,51,64,19314
895000,1,56,64,19332
896000,1,29,64,19351
897000,1,35,64,19366
898000,1,40,64,19382
899000,1,45,64,19397
900000,1,51,64,19412
901000,1,56,64,19428
902000,1,29,64,19444
903000,1,34,64,19464
904000,1,40,64,19481
905000,1,45,64,19496
906000,1,51,64,19513
907000,1,56,64,19528
908000,1,29,64,19545
909000,1,35,64,19563
910000,1,40,64,19579
911000,1,45,64,19595
912000,1,51,64,19616
913000,1,56,64,19633
914000,1,30,64,19652
915000,1,35,64,19670
916000,1,40,64,19687
917000,1,45,64,19706
918000,1,51,64,19724
919000,1,56,64,19741
920000,1,29,64,19760
921000,1,35,64,19778
922000,1,40,64,19795
923000,1,46,64,19815
924000,1,51,64,19831
925000,1,56,64,19848
926000,1,29,64,19867
927000,1,35,64,19884
928000,1,40,64,19901
929000,1,45,64,19919
930000,1,51,64,19937
931000,1,56,64,19955
932000,1,30,64,19977
933000,1,35,64,19995
934000,1,41,64,20014
935000,1,45,64,20032
936000,1,51,64,20050
937000,1,56,64,20070
938000,1,30,64,20089
939000,1,35,64,20108
940000,1,41,64,20125
941000,1,46,64,20142
942000,1,51,64,20160
943000,1,57,64,20186
944000,1,30,64,20206
945000,1,35,64,20226
946000,1,40,64,20243
947000,1,45,64,20260
948000,1,51,64,20276
949000,1,56,64,20292
950000,1,30,64,20311
951000,1,35,64,20329
952000,1,40,64,20345
953000,1,46,64,20364
954000,1,51,64,20380
955000,1,57,64,20396
956000,1,30,64,20414
957000,1,35,64,20432
958000,1,40,64,20449
959000,1,46,64,20464
960000,1,51,64,20480
961000,1,56,64,20497
962000,1,30,64,20516
963000,1,35,64,20554
964000,1,40,64,20582
965000,1,46,64,20601
966000,1,51,64,20623
967000,1,57,64,20639
968000,1,30,64,20657
969000,1,35,64,20674
970000,1,40,64,20692
971000,1,45,64,20711
972000,1,51,64,20728
973000,1,56,64,20748
974000,1,30,64,20767
975000,1,35,64,20784
976000,1,41,64,20801
977000,1,46,64,20817
978000,1,52,64,20833
979000,1,57,64,20850
980000,1,29,64,20880
981000,1,35,64,20972
982000,1,40,64,21052
983000,1,46,64,21078
984000,1,51,64,21096
985000,1,56,64,21112
986000,1,29,64,21139
987000,1,35,64,21168
988000,1,40,64,21189
989000,1,45,64,21208
990000,1,51,64,21225
991000,1,56,64,21251
992000,1,30,64,21270
993000,1,35,64,21289
994000,1,40,64,21304
995000,1,46,64,21321
996000,1,51,64,21340
997000,1,57,64,21358
998000,1,29,64,21374
999000,1,35,64,21391
1000000,1,40,64,21408
1001000,1,46,64,21423
1002000,1,51,64,21441
1003000,1,56,64,21459
1004000,1,29,64,21475
1005000,1,35,64,21492
1006000,1,40,64,21508
1007000,1,45,64,21527
1008000,1,51,64,21544
1009000,1,56,64,21559
1010000,1,29,64,21580
1011000,1,35,64,21599
1012000,1,40,64,21674
1013000,1,45,64,21698
1014000,1,51,64,21720
1015000,1,56,64,21744
1016000,1,30,64,21765
1017000,1,35,64,21783
1018000,1,40,64,21802
1019000,1,46,64,21819
1020000,1,51,64,21836
1021000,1,56,64,21854
1022000,1,29,64,21878
1023000,1,35,64,21896
1024000,1,40,64,21912
1025000,1,45,64,21930
1026000,1,51,64,21946
1027000,1,56,64,21969
1028000,1,29,64,21988
1029000,1,34,64,22005
1030000,1,40,64,22022
1031000,1,45,64,22040
1032000,1,51,64,22059
1033000,1,56,64,22081
1034000,1,29,64,22098
1035000,1,35,64,22118
1036000,1,40,64,22136
1037000,1,46,64,22151
1038000,1,51,64,22170
1039000,1,56,64,22186
1040000,1,30,64,22203
1041000,1,35,64,22231
1042000,1,40,64,22252
1043000,1,45,64,22280
1044000,1,51,64,22307
1045000,1,56,64,22327
1046000,1,29,64,22345
1047000,1,35,64,22365
1048000,1,40,64,22381
1049000,1,46,64,22399
1050000,1,51,64,22421
1051000,1,57,64,22440
1052000,1,29,64,22460
1053000,1,35,64,22478
1054000,1,40,64,22497
1055000,1,46,64,22517
1056000,1,51,64,22537
1057000,1,57,64,22559
1058000,1,29,64,22577
1059000,1,35,64,22595
1060000,1,40,64,22620
1061000,1,46,64,22640
1062000,1,51,64,22661
1063000,1,57,64,22686
1064000,1,29,64,22708
1065000,1,35,64,22727
1066000,1,40,64,22744
1067000,1,46,64,22762
1068000,1,51,64,22781
1069000,1,56,64,22797
1070000,1,29,64,22814
1071000,1,35,64,22830
1072000,1,40,64,22844
1073000,1,46,64,22861
1074000,1,51,64,22877
1075000,1,57,64,22893
1076000,1,29,64,22911
1077000,1,35,64,22932
1078000,1,40,64,22951
1079000,1,46,64,22977
1080000,1,51,64,22997
1081000,1,56,64,23024
1082000,1,29,64,23050
1083000,1,35,64,23069
1084000,1,40,64,23087
1085000,1,46,64,23103
1086000,1,51,64,23119
1087000,1,56,64,23137
1088000,1,29,64,23153
1089000,1,35,64,23173
1090000,1,40,64,23190
1091000,1,46,64,23206
1092000,1,51,64,23223
1093000,1,57,64,23239
1094000,1,30,64,23257
1095000,1,35,64,23273
1096000,1,40,64,23289
1097000,1,46,64,23305
1098000,1,51,64,23323
1099000,1,57,64,23339
1100000,1,30,64,23355
1101000,1,35,64,23372
1102000,1,40,64,23389
1103000,1,46,64,23405
1104000,1,51,64,23421
1105000,1,56,64,23438
1106000,1,29,64,23455
1107000,1,35,64,23471
1108000,1,40,64,23487
1109000,1,45,64,23504
1110000,1,51,64,23520
1111000,1,56,64,23540
1112000,1,29,64,23557
1113000,1,35,64,23574
1114000,1,40,64,23591
1115000,1,45,64,23620
1116000,1,51,64,23639
1117000,1,56,64,23656
1118000,1,30,64,23676
1119000,1,35,64,23694
1120000,1,40,64,23712
1121000,1,46,64,23728
1122000,1,51,64,23745
1123000,1,56,64,23763
1124000,1,30,64,23780
1125000,1,35,64,23798
1126000,1,40,64,23815
1127000,1,45,64,23835
1128000,1,51,64,23854
1129000,1,56,64,23883
1130000,1,29,64,23904
1131000,1,35,64,23920
1132000,1,40,64,23936
1133000,1,46,64,23957
1134000,1,51,64,23980
1135000,1,56,64,24003
1136000,1,29,64,24023
1137000,1,35,64,24039
1138000,1,40,64,24058
1139000,1,45,64,24073
1140000,1,51,64,24089
1141000,1,56,64,24104
1142000,1,29,64,24121
1143000,1,35,64,24138
1144000,1,40,64,24155
1145000,1,45,64,24173
1146000,1,51,64,24189
1147000,1,56,64,24205
1148000,1,30,64,24221
1149000,1,35,64,24238
1150000,1,40,64,24258
1151000,1,46,64,24278
