count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
153122,2,27,32,5557
154122,2,27,32,5580
155122,2,28,32,5608
156122,2,28,32,5631
157122,2,27,32,5658
158122,2,28,32,5687
159122,2,28,32,5711
160122,2,27,32,5739
161122,2,27,32,5765
162122,2,27,32,5796
163122,2,27,32,5823
164122,2,27,32,5849
165122,2,28,32,5872
166122,2,28,32,5896
167122,2,27,32,5920
168122,2,27,32,5945
169122,2,28,32,5969
170122,2,28,32,5995
171122,2,28,32,6020
172122,2,28,32,6044
173122,2,28,32,6070
174122,2,28,32,6097
175122,2,27,32,6141
176122,2,27,32,6170
177122,2,28,32,6192
178122,2,27,32,6217
179122,2,27,32,6247
180122,2,26,32,6277
181122,2,28,32,6300
182122,2,26,32,6323
183122,2,27,32,6345
184122,2,27,32,6369
185122,2,28,32,6391
186122,2,27,32,6414
187122,2,27,32,6449
188122,2,28,32,6477
189122,2,27,32,6503
190122,2,27,32,6530
191122,2,28,32,6555
192122,2,28,32,6580
193122,2,28,32,6606
194122,2,27,32,6632
195122,2,27,32,6657
196122,2,28,32,6681
197122,2,28,32,6706
198122,2,27,32,6729
199122,2,27,32,6750
200122,2,27,32,6782
201122,2,28,32,6806
202122,2,28,32,6831
203122,2,28,32,6856
204122,2,29,32,6880
205122,2,28,32,6905
206122,2,28,32,6931
207122,2,29,32,6956
208122,2,28,32,6982
209122,2,27,32,7007
210122,2,29,32,7031
211122,2,27,32,7060
212122,2,27,32,7085
213122,2,28,32,7109
214122,2,28,32,7138
215122,2,27,32,7163
216122,2,27,32,7188
217122,2,27,32,7217
218122,2,27,32,7251
219122,2,27,32,7279
220122,2,27,32,7304
221122,2,28,32,7331
222122,2,27,32,7361
223122,2,27,32,7391
224122,2,28,32,7417
225122,2,28,32,7447
226122,2,28,32,7474
227122,2,28,32,7497
228122,2,28,32,7523
229122,2,27,32,7550
230122,2,27,32,7574
231122,2,25,32,7598
232122,2,27,32,7621
233122,2,27,32,7669
234122,2,26,32,7743
235122,2,27,32,7779
236122,2,27,32,7814
236244,2,28,32,7825
237244,3,27,32,7853
238244,3,26,32,7877
239244,3,28,32,7903
240244,3,27,32,7931
241244,3,28,32,7962
242244,3,26,32,7989
243244,3,27,32,8012
244244,3,27,32,8039
245244,3,27,32,8066
246244,3,26,32,8098
247244,3,27,32,8127
248244,3,28,32,8152
249244,3,28,32,8178
250244,3,27,32,8214
251244,3,27,32,8254
252244,3,27,32,8283
253244,3,27,32,8387
254244,3,28,32,8445
255244,3,27,32,8511
256244,3,27,32,8571
257244,3,27,32,8638
258244,3,28,32,8693
259244,3,28,32,8742
260244,3,27,32,8797
261244,3,27,32,8860
262244,3,28,32,8920
263244,3,26,32,8974
264244,3,27,32,9020
265244,3,27,32,9082
266244,3,27,32,9128
267244,3,26,32,9165
268244,3,27,32,9195
269244,3,28,32,9226
270244,3,28,32,9260
271244,3,27,32,9293
272244,3,28,32,9323
273244,3,27,32,9351
274244,3,27,32,9382
275244,3,28,32,9505
276244,3,27,32,9568
277244,3,28,32,9625
278244,3,28,32,9693
279244,3,27,32,9747
280244,3,28,32,9778
281244,3,27,32,9813
282244,3,26,32,9850
283244,3,26,32,9879
284244,3,28,32,9905
285244,3,27,32,9934
286244,3,28,32,9967
287244,3,28,32,9993
288244,3,28,32,10026
289244,3,28,32,10049
290244,3,28,32,10072
291244,3,28,32,10103
292244,3,26,32,10129
293244,3,27,32,10154
294244,3,27,32,10179
295244,3,28,32,10203
296244,3,27,32,10229
297244,3,26,32,10258
298244,3,27,32,10290
299244,3,27,32,10316
300244,3,28,32,10342
301244,3,28,32,10370
302244,3,27,32,10395
303244,3,28,32,10424
304244,3,27,32,10454
305244,3,28,32,10483
306244,3,27,32,10515
307244,3,27,32,10539
308244,3,27,32,10569
309244,3,28,32,10594
310244,3,26,32,10618
311244,3,27,32,10644
312244,3,26,32,10673
313244,3,28,32,10696
314244,3,27,32,10719
315244,3,28,32,10741
316244,3,27,32,10775
317244,3,28,32,10797
318244,3,27,32,10827
319244,3,28,32,10847
320244,3,27,32,10871
321244,3,28,32,10893
322244,3,26,32,10916
323244,3,27,32,10935
324244,3,27,32,10959
325244,3,27,32,10982
326244,3,27,32,11005
327244,3,27,32,11029
328244,3,28,32,11053
329244,3,28,32,11081
330244,3,27,32,11105
331244,3,28,32,11127
332244,3,28,32,11153
333244,3,27,32,11182
334244,3,28,32,11204
335244,3,27,32,11229
336244,3,27,32,11258
337244,3,27,32,11283
338244,3,28,32,11314
339244,3,28,32,11342
340244,3,28,32,11368
341244,3,27,32,11399
342244,3,28,32,11424
343244,3,27,32,11453
344244,3,27,32,11477
345244,3,27,32,11510
346244,3,27,32,11535
347244,3,28,32,11558
348244,3,28,32,11581
349244,3,28,32,11613
350244,3,28,32,11641
351244,3,27,32,11667
352244,3,27,32,11693
353244,3,27,32,11725
354244,3,27,32,11752
354366,3,27,32,11762
355366,4,28,32,11800
356366,4,27,32,11827
357366,4,27,32,11852
358366,4,28,32,11889
359366,4,27,32,11926
360366,4,27,32,11952
361366,4,27,32,11975
362366,4,28,32,12000
363366,4,27,32,12023
364366,4,26,32,12053
365366,4,26,32,12077
366366,4,27,32,12097
367366,4,27,32,12123
368366,4,28,32,12146
369366,4,28,32,12166
370366,4,27,32,12188
371366,4,27,32,12208
372366,4,27,32,12229
373366,4,27,32,12252
374366,4,27,32,12275
375366,4,28,32,12298
376366,4,27,32,12319
377366,4,28,32,12342
378366,4,27,32,12367
379366,4,28,32,12392
380366,4,27,32,12422
381366,4,27,32,12448
382366,4,27,32,12474
383366,4,28,32,12497
384366,4,27,32,12522
385366,4,28,32,12549
386366,4,27,32,12573
387366,4,27,32,12599
388366,4,27,32,12623
389366,4,28,32,12647
390366,4,27,32,12671
391366,4,28,32,12695
392366,4,27,32,12719
393366,4,27,32,12743
394366,4,27,32,12767
395366,4,27,32,12790
396366,4,28,32,12813
397366,4,27,32,12839
398366,4,27,32,12878
399366,4,27,32,12907
400366,4,27,32,12946
401366,4,27,32,12973
402366,4,27,32,13002
403366,4,27,32,13024
404366,4,28,32,13047
405366,4,27,32,13074
406366,4,27,32,13102
407366,4,27,32,13125
408366,4,27,32,13150
409366,4,28,32,13172
410366,4,27,32,13196
411366,4,27,32,13221
412366,4,28,32,13247
413366,4,27,32,13272
414366,4,27,32,13297
415366,4,28,32,13318
416366,4,27,32,13344
417366,4,28,32,13367
418366,4,27,32,13386
419366,4,28,32,13409
420366,4,28,32,13442
421366,4,27,32,13470
422366,4,27,32,13506
423366,4,28,32,13539
424366,4,28,32,13565
425366,4,26,32,13590
426366,4,27,32,13611
427366,4,27,32,13636
428366,4,26,32,13666
429366,4,26,32,13697
430366,4,28,32,13721
431366,4,28,32,13747
432366,4,29,32,13770
433366,4,28,32,13796
434366,4,28,32,13822
435366,4,29,32,13846
436366,4,27,32,13874
437366,4,27,32,13897
438366,4,28,32,13921
439366,4,28,32,13946
440366,4,27,32,13968
441366,4,29,32,13993
442366,4,28,32,14016
443366,4,28,32,14040
444366,4,28,32,14064
445366,4,28,32,14090
446366,4,27,32,14113
447366,4,27,32,14141
448366,4,27,32,14165
449366,4,28,32,14189
450366,4,27,32,14215
451366,4,27,32,14242
452366,4,28,32,14270
453366,4,27,32,14297
454366,4,27,32,14324
455366,4,28,32,14348
456366,4,27,32,14374
457366,4,27,32,14401
458366,4,27,32,14426
459366,4,28,32,14453
460366,4,28,32,14479
461366,4,28,32,14507
462366,4,28,32,14530
463366,4,27,32,14552
464366,4,28,32,14577
465366,4,28,32,14600
466366,4,28,32,14629
467366,4,27,32,14654
468366,4,28,32,14680
469366,4,27,32,14709
470366,4,27,32,14735
471366,4,27,32,14761
472366,4,28,32,14786
472488,4,27,32,14796
473488,5,28,32,14820
474488,5,26,32,14843
475488,5,28,32,14861
476488,5,27,32,14886
477488,5,28,32,14912
478488,5,28,32,14938
479488,5,28,32,14961
480488,5,28,32,14985
481488,5,27,32,15007
482488,5,28,32,15031
483488,5,28,32,15055
484488,5,28,32,15080
485488,5,28,32,15106
486488,5,29,32,15128
487488,5,27,32,15154
488488,5,28,32,15176
489488,5,27,32,15199
490488,5,27,32,15228
491488,5,28,32,15251
492488,5,28,32,15274
493488,5,27,32,15298
494488,5,27,32,15322
495488,5,26,32,15344
496488,5,27,32,15369
497488,5,27,32,15393
498488,5,27,32,15417
499488,5,27,32,15442
500488,5,27,32,15466
501488,5,27,32,15492
502488,5,27,32,15516
503488,5,27,32,15542
504488,5,27,32,15566
505488,5,27,32,15595
506488,5,28,32,15621
507488,5,27,32,15643
508488,5,27,32,15666
509488,5,26,32,15693
510488,5,28,32,15714
511488,5,28,32,15737
512488,5,27,32,15762
513488,5,28,32,15785
514488,5,28,32,15810
515488,5,28,32,15835
516488,5,27,32,15860
517488,5,27,32,15884
518488,5,27,32,15907
519488,5,27,32,15930
520488,5,27,32,15953
521488,5,27,32,15976
522488,5,27,32,15998
523488,5,27,32,16021
524488,5,27,32,16048
525488,5,27,32,16070
526488,5,27,32,16094
527488,5,27,32,16118
528488,5,27,32,16141
529488,5,27,32,16167
530488,5,27,32,16189
531488,5,27,32,16212
532488,5,28,32,16232
533488,5,27,32,16256
534488,5,28,32,16280
535488,5,28,32,16302
536488,5,27,32,16322
537488,5,27,32,16341
538488,5,27,32,16363
539488,5,28,32,16385
540488,5,28,32,16406
541488,5,28,32,16436
542488,5,27,32,16463
543488,5,28,32,16486
544488,5,27,32,16513
545488,5,27,32,16537
546488,5,27,32,16562
547488,5,28,32,16589
548488,5,27,32,16612
549488,5,27,32,16639
550488,5,28,32,16663
551488,5,27,32,16686
552488,5,29,32,16709
553488,5,28,32,16733
554488,5,28,32,16763
555488,5,28,32,16786
556488,5,28,32,16811
557488,5,27,32,16834
558488,5,27,32,16857
559488,5,27,32,16880
560488,5,28,32,16902
561488,5,27,32,16924
562488,5,27,32,16950
563488,5,28,32,16968
564488,5,27,32,16991
565488,5,27,32,17015
566488,5,28,32,17039
567488,5,28,32,17062
568488,5,28,32,17089
569488,5,27,32,17113
570488,5,27,32,17137
571488,5,28,32,17163
572488,5,28,32,17185
573488,5,27,32,17206
574488,5,27,32,17236
575488,5,27,32,17261
576488,5,28,32,17287
577488,5,28,32,17316
578488,5,27,32,17345
579488,5,27,32,17368
580488,5,27,32,17398
581488,5,28,32,17423
582488,5,28,32,17450
583488,5,27,32,17475
584488,5,28,32,17500
585488,5,28,32,17524
586488,5,28,32,17550
587488,5,28,32,17575
588488,5,28,32,17599
589488,5,27,32,17623
590488,5,28,32,17648
590610,5,28,32,17659
591610,6,28,32,17682
592610,6,27,32,17705
593610,6,28,32,17728
594610,6,27,32,17751
595610,6,27,32,17781
596610,6,27,32,17805
597610,6,27,32,17828
598610,6,27,32,17851
599610,6,28,32,17874
600610,6,27,32,17898
601610,6,27,32,17923
602610,6,27,32,17947
603610,6,27,32,17971
604610,6,27,32,17994
605610,6,28,32,18017
606610,6,27,32,18042
607610,6,27,32,18065
608610,6,28,32,18087
609610,6,27,32,18112
610610,6,27,32,18143
611610,6,29,32,18178
612610,6,28,32,18202
613610,6,28,32,18226
614610,6,28,32,18257
615610,6,27,32,18283
616610,6,28,32,18312
617610,6,28,32,18335
618610,6,27,32,18358
619610,6,27,32,18380
620610,6,26,32,18399
621610,6,28,32,18426
622610,6,26,32,18458
623610,6,28,32,18478
624610,6,26,32,18504
625610,6,26,32,18529
626610,6,26,32,18554
627610,6,27,32,18578
628610,6,28,32,18599
629610,6,28,32,18619
630610,6,28,32,18643
631610,6,28,32,18665
632610,6,27,32,18688
633610,6,28,32,18711
634610,6,27,32,18736
635610,6,27,32,18760
636610,6,27,32,18785
637610,6,27,32,18807
638610,6,27,32,18831
639610,6,28,32,18853
640610,6,28,32,18876
641610,6,28,32,18899
642610,6,28,32,18922
643610,6,28,32,18945
644610,6,28,32,18967
645610,6,27,32,18990
646610,6,27,32,19014
647610,6,28,32,19037
648610,6,27,32,19061
649610,6,27,32,19084
650610,6,29,32,19107
651610,6,27,32,19129
652610,6,27,32,19156
653610,6,27,32,19179
654610,6,27,32,19203
655610,6,29,32,19227
656610,6,27,32,19253
657610,6,27,32,19275
658610,6,28,32,19297
659610,6,27,32,19323
660610,6,27,32,19345
661610,6,27,32,19368
662610,6,27,32,19394
663610,6,27,32,19417
664610,6,28,32,19449
665610,6,27,32,19475
666610,6,28,32,19503
667610,6,27,32,19527
668610,6,27,32,19551
669610,6,28,32,19570
670610,6,27,32,19591
671610,6,28,32,19611
672610,6,27,32,19633
673610,6,27,32,19657
674610,6,28,32,19679
675610,6,28,32,19705
676610,6,27,32,19727
677610,6,27,32,19750
678610,6,27,32,19778
679610,6,27,32,19805
680610,6,28,32,19830
681610,6,28,32,19859
682610,6,27,32,19882
683610,6,29,32,19907
684610,6,27,32,19929
685610,6,27,32,19953
686610,6,28,32,19977
687610,6,28,32,20003
688610,6,28,32,20029
689610,6,28,32,20055
690610,6,28,32,20081
691610,6,28,32,20108
692610,6,28,32,20133
693610,6,28,32,20158
694610,6,27,32,20183
695610,6,27,32,20214
696610,6,27,32,20244
697610,6,27,32,20288
698610,6,28,32,20320
699610,6,28,32,20348
700610,6,28,32,20377
701610,6,27,32,20408
702610,6,27,32,20435
703610,6,27,32,20464
704610,6,28,32,20488
705610,6,28,32,20511
706610,6,27,32,20534
707610,6,28,32,20560
708610,6,27,32,20585
708732,6,27,32,20594
709732,7,27,32,20619
710732,7,28,32,20641
711732,7,27,32,20667
712732,7,27,32,20692
713732,7,27,32,20719
714732,7,27,32,20744
715732,7,27,32,20767
716732,7,27,32,20791
717732,7,27,32,20814
718732,7,27,32,20841
719732,7,28,32,20865
720732,7,27,32,20888
721732,7,28,32,20912
722732,7,27,32,20935
723732,7,27,32,20957
724732,7,27,32,20978
725732,7,27,32,21003
726732,7,27,32,21030
727732,7,28,32,21052
728732,7,27,32,21075
729732,7,27,32,21098
730732,7,27,32,21122
731732,7,26,32,21146
732732,7,27,32,21171
733732,7,27,32,21194
734732,7,27,32,21220
735732,7,27,32,21246
736732,7,27,32,21272
737732,7,27,32,21296
738732,7,28,32,21319
739732,7,27,32,21345
740732,7,27,32,21369
741732,7,28,32,21393
742732,7,27,32,21417
743732,7,27,32,21448
744732,7,29,32,21472
745732,7,28,32,21497
746732,7,28,32,21520
747732,7,29,32,21544
748732,7,27,32,21569
749732,7,27,32,21594
750732,7,28,32,21622
751732,7,27,32,21644
752732,7,27,32,21668
753732,7,28,32,21695
754732,7,28,32,21719
755732,7,28,32,21744
756732,7,28,32,21768
757732,7,28,32,21794
758732,7,27,32,21820
759732,7,28,32,21856
760732,7,27,32,21891
761732,7,27,32,21916
762732,7,28,32,21940
763732,7,27,32,21963
764732,7,27,32,21986
765732,7,27,32,22009
766732,7,27,32,22032
767732,7,28,32,22054
768732,7,27,32,22077
769732,7,27,32,22102
770732,7,27,32,22127
771732,7,27,32,22148
772732,7,28,32,22170
773732,7,28,32,22194
774732,7,27,32,22219
775732,7,29,32,22246
776732,7,27,32,22272
777732,7,27,32,22295
778732,7,27,32,22318
779732,7,27,32,22344
780732,7,27,32,22369
781732,7,27,32,22393
782732,7,27,32,22416
783732,7,27,32,22450
784732,7,27,32,22476
785732,7,27,32,22501
786732,7,28,32,22525
787732,7,27,32,22546
788732,7,28,32,22571
789732,7,28,32,22597
790732,7,28,32,22623
791732,7,28,32,22648
792732,7,28,32,22671
793732,7,28,32,22697
794732,7,28,32,22733
795732,7,28,32,22785
796732,7,28,32,22819
797732,7,28,32,22855
798732,7,28,32,22891
799732,7,28,32,22926
800732,7,28,32,22959
801732,7,28,32,22991
802732,7,28,32,23017
803732,7,28,32,23045
804732,7,27,32,23073
805732,7,27,32,23145
806732,7,27,32,23203
807732,7,27,32,23264
808732,7,28,32,23309
809732,7,28,32,23367
810732,7,27,32,23427
811732,7,27,32,23497
812732,7,27,32,23531
813732,7,28,32,23565
814732,7,28,32,23591
815732,7,27,32,23619
816732,7,27,32,23650
817732,7,28,32,23676
818732,7,27,32,23699
819732,7,27,32,23735
820732,7,27,32,23761
821732,7,27,32,23803
822732,7,28,32,23853
823732,7,28,32,23880
824732,7,28,32,23914
825732,7,28,32,23942
826732,7,27,32,23968
826854,7,26,32,23979
827854,8,27,32,24005
828854,8,27,32,24029
829854,8,27,32,24049
830854,8,27,32,24075
831854,8,27,32,24100
832854,8,27,32,24127
833854,8,27,32,24151
834854,8,27,32,24175
835854,8,28,32,24199
836854,8,28,32,24223
837854,8,27,32,24249
838854,8,27,32,24275
839854,8,27,32,24299
840854,8,28,32,24324
841854,8,27,32,24347
842854,8,27,32,24372
843854,8,27,32,24397
844854,8,28,32,24420
845854,8,27,32,24447
846854,8,27,32,24470
847854,8,28,32,24494
848854,8,27,32,24516
849854,8,27,32,24540
850854,8,27,32,24564
851854,8,27,32,24587
852854,8,27,32,24614
853854,8,28,32,24638
854854,8,27,32,24661
855854,8,27,32,24685
856854,8,26,32,24709
857854,8,27,32,24735
858854,8,27,32,24760
859854,8,27,32,24783
860854,8,27,32,24807
861854,8,27,32,24832
862854,8,27,32,24855
863854,8,28,32,24877
864854,8,27,32,24901
865854,8,27,32,24923
866854,8,28,32,24947
867854,8,27,32,24971
868854,8,27,32,24996
869854,8,28,32,25017
870854,8,27,32,25040
871854,8,27,32,25064
872854,8,28,32,25089
873854,8,27,32,25113
874854,8,28,32,25137
875854,8,28,32,25160
876854,8,28,32,25184
877854,8,28,32,25210
878854,8,28,32,25236
879854,8,28,32,25265
880854,8,28,32,25292
881854,8,28,32,25314
882854,8,28,32,25338
883854,8,28,32,25360
884854,8,28,32,25383
885854,8,28,32,25408
886854,8,29,32,25435
887854,8,28,32,25465
888854,8,28,32,25493
889854,8,28,32,25516
890854,8,28,32,25541
891854,8,27,32,25568
892854,8,28,32,25593
893854,8,28,32,25618
894854,8,27,32,25644
895854,8,29,32,25670
896854,8,27,32,25695
897854,8,28,32,25720
898854,8,27,32,25744
899854,8,27,32,25767
900854,8,28,32,25791
901854,8,27,32,25814
902854,8,27,32,25839
903854,8,27,32,25863
904854,8,27,32,25892
905854,8,28,32,25921
906854,8,27,32,25946
907854,8,28,32,25968
908854,8,27,32,25994
909854,8,27,32,26017
910854,8,27,32,26040
911854,8,27,32,26062
912854,8,27,32,26089
913854,8,27,32,26115
914854,8,27,32,26137
915854,8,27,32,26163
916854,8,27,32,26187
917854,8,27,32,26210
918854,8,27,32,26235
919854,8,27,32,26269
920854,8,27,32,26293
921854,8,27,32,26318
922854,8,29,32,26347
923854,8,27,32,26374
924854,8,27,32,26397
925854,8,28,32,26424
926854,8,27,32,26456
927854,8,27,32,26481
928854,8,28,32,26506
929854,8,28,32,26531
930854,8,27,32,26556
931854,8,28,32,26581
932854,8,28,32,26607
933854,8,28,32,26633
934854,8,28,32,26658
935854,8,28,32,26682
936854,8,27,32,26709
937854,8,28,32,26736
938854,8,27,32,26760
939854,8,27,32,26785
940854,8,27,32,26808
941854,8,28,32,26831
942854,8,27,32,26858
943854,8,27,32,26884
944854,8,28,32,26908
944976,8,27,32,26917
945976,9,28,32,26941
946976,9,26,32,26962
947976,9,27,32,26981
948976,9,26,32,27006
949976,9,28,32,27030
950976,9,28,32,27056
951976,9,27,32,27079
952976,9,27,32,27102
953976,9,27,32,27127
954976,9,27,32,27152
955976,9,27,32,27175
956976,9,27,32,27200
957976,9,27,32,27223
958976,9,28,32,27249
959976,9,27,32,27274
960976,9,27,32,27300
961976,9,27,32,27325
962976,9,27,32,27347
963976,9,27,32,27371
964976,9,27,32,27396
965976,9,27,32,27422
966976,9,28,32,27451
967976,9,27,32,27473
968976,9,28,32,27497
969976,9,27,32,27520
970976,9,27,32,27548
971976,9,28,32,27570
972976,9,28,32,27594
973976,9,28,32,27617
974976,9,27,32,27641
975976,9,27,32,27665
976976,9,27,32,27689
977976,9,27,32,27713
978976,9,28,32,27735
979976,9,27,32,27758
980976,9,27,32,27782
981976,9,28,32,27805
982976,9,27,32,27827
983976,9,27,32,27853
984976,9,28,32,27879
985976,9,27,32,27912
986976,9,27,32,27945
987976,9,28,32,27974
988976,9,27,32,28000
989976,9,27,32,28029
990976,9,28,32,28053
991976,9,28,32,28079
992976,9,28,32,28105
993976,9,28,32,28127
994976,9,28,32,28156
995976,9,27,32,28179
996976,9,28,32,28204
997976,9,27,32,28227
998976,9,27,32,28251
999976,9,28,32,28276
1000976,9,28,32,28302
1001976,9,28,32,28325
1002976,9,28,32,28351
1003976,9,27,32,28375
1004976,9,27,32,28398
1005976,9,27,32,28423
1006976,9,27,32,28460
1007976,9,27,32,28485
1008976,9,27,32,28510
1009976,9,28,32,28535
1010976,9,27,32,28557
1011976,9,27,32,28580
1012976,9,27,32,28605
1013976,9,27,32,28631
1014976,9,27,32,28661
1015976,9,27,32,28691
1016976,9,27,32,28716
1017976,9,28,32,28741
1018976,9,27,32,28762
1019976,9,27,32,28790
1020976,9,26,32,28818
1021976,9,27,32,28838
1022976,9,26,32,28863
1023976,9,27,32,28888
1024976,9,27,32,28911
1025976,9,27,32,28931
1026976,9,27,32,28955
1027976,9,27,32,28973
1028976,9,27,32,28997
1029976,9,28,32,29020
1030976,9,27,32,29041
1031976,9,28,32,29065
1032976,9,28,32,29090
1033976,9,28,32,29112
1034976,9,28,32,29136
1035976,9,28,32,29159
1036976,9,27,32,29182
1037976,9,27,32,29210
1038976,9,28,32,29232
1039976,9,27,32,29253
1040976,9,28,32,29280
1041976,9,27,32,29308
1042976,9,28,32,29334
1043976,9,28,32,29358
1044976,9,27,32,29385
1045976,9,27,32,29408
1046976,9,28,32,29438
1047976,9,27,32,29464
1048976,9,27,32,29491
1049976,9,28,32,29517
1050976,9,28,32,29544
1051976,9,28,32,29572
1052976,9,28,32,29595
1053976,9,28,32,29621
1054976,9,28,32,29646
1055976,9,28,32,29670
1056976,9,28,32,29694
1057976,9,27,32,29720
1058976,9,28,32,29748
1059976,9,27,32,29775
1060976,9,27,32,29799
1061976,9,27,32,29825
1062976,9,28,32,29850
1063098,9,26,32,29860
1064098,10,27,32,29882
1065098,10,27,32,29902
1066098,10,27,32,29928
1067098,10,28,32,29952
1068098,10,28,32,29977
1069098,10,27,32,30001
1070098,10,27,32,30026
1071098,10,29,32,30048
1072098,10,27,32,30074
1073098,10,27,32,30099
1074098,10,28,32,30123
1075098,10,28,32,30147
1076098,10,27,32,30170
1077098,10,28,32,30194
1078098,10,28,32,30218
1079098,10,28,32,30242
1080098,10,28,32,30267
1081098,10,27,32,30290
1082098,10,27,32,30311
1083098,10,27,32,30335
1084098,10,27,32,30359
1085098,10,27,32,30382
1086098,10,28,32,30406
1087098,10,27,32,30430
1088098,10,27,32,30457
1089098,10,29,32,30483
1090098,10,27,32,30507
1091098,10,27,32,30530
1092098,10,28,32,30552
1093098,10,28,32,30577
1094098,10,28,32,30600
1095098,10,28,32,30623
1096098,10,27,32,30646
1097098,10,27,32,30670
1098098,10,27,32,30708
1099098,10,27,32,30731
1100098,10,27,32,30755
1101098,10,27,32,30780
1102098,10,27,32,30803
1103098,10,27,32,30827
1104098,10,27,32,30850
1105098,10,27,32,30874
1106098,10,27,32,30897
1107098,10,27,32,30920
1108098,10,27,32,30942
1109098,10,27,32,30969
1110098,10,26,32,30993
1111098,10,28,32,31017
1112098,10,28,32,31040
1113098,10,28,32,31063
1114098,10,28,32,31088
1115098,10,27,32,31112
1116098,10,27,32,31135
1117098,10,27,32,31157
1118098,10,27,32,31180
1119098,10,28,32,31203
1120098,10,28,32,31227
1121098,10,27,32,31251
1122098,10,29,32,31275
1123098,10,28,32,31300
1124098,10,27,32,31325
1125098,10,28,32,31352
1126098,10,27,32,31374
1127098,10,28,32,31396
1128098,10,27,32,31419
1129098,10,27,32,31445
1130098,10,29,32,31471
1131098,10,27,32,31493
1132098,10,27,32,31518
1133098,10,28,32,31544
1134098,10,28,32,31569
1135098,10,28,32,31597
1136098,10,27,32,31620
1137098,10,27,32,31643
1138098,10,28,32,31666
1139098,10,28,32,31691
1140098,10,28,32,31714
1141098,10,28,32,31737
1142098,10,28,32,31761
1143098,10,28,32,31786
