count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
400366,4,34,128,10205
401366,4,39,128,10225
402366,4,45,128,10246
403366,4,50,128,10262
404366,4,56,128,10278
405366,4,61,128,10296
406366,4,66,128,10316
407366,4,72,128,10332
408366,4,77,128,10348
409366,4,82,128,10366
410366,4,88,128,10381
411366,4,93,128,10398
412366,4,99,128,10415
413366,4,30,128,10437
414366,4,35,128,10459
415366,4,41,128,10481
416366,4,46,128,10501
417366,4,51,128,10518
418366,4,57,128,10535
419366,4,62,128,10553
420366,4,67,128,10570
421366,4,73,128,10586
422366,4,78,128,10604
423366,4,84,128,10623
424366,4,89,128,10641
425366,4,94,128,10658
426366,4,100,128,10675
427366,4,31,128,10694
428366,4,36,128,10711
429366,4,41,128,10728
430366,4,47,128,10745
431366,4,52,128,10762
432366,4,58,128,10779
433366,4,63,128,10795
434366,4,68,128,10811
435366,4,74,128,10826
436366,4,79,128,10844
437366,4,84,128,10860
438366,4,90,128,10876
439366,4,95,128,10893
440366,4,28,128,10911
441366,4,33,128,10928
442366,4,39,128,10947
443366,4,44,128,10964
444366,4,49,128,10981
445366,4,55,128,10996
446366,4,60,128,11013
447366,4,66,128,11031
448366,4,71,128,11048
449366,4,76,128,11063
450366,4,82,128,11081
451366,4,87,128,11099
452366,4,92,128,11117
453366,4,98,128,11134
454366,4,29,128,11152
455366,4,35,128,11168
456366,4,40,128,11186
457366,4,45,128,11203
458366,4,51,128,11221
459366,4,56,128,11242
460366,4,62,128,11260
461366,4,67,128,11278
462366,4,73,128,11298
463366,4,78,128,11321
464366,4,83,128,11341
465366,4,89,128,11359
466366,4,94,128,11378
467366,4,100,128,11398
468366,4,31,128,11416
469366,4,36,128,11438
470366,4,41,128,11458
471366,4,47,128,11476
472366,4,52,128,11494
472488,4,53,128,11502
473488,5,59,128,11521
474488,5,64,128,11536
475488,5,70,128,11551
476488,5,75,128,11567
477488,5,80,128,11585
478488,5,86,128,11603
479488,5,91,128,11625
480488,5,97,128,11641
481488,5,29,128,11658
482488,5,34,128,11680
483488,5,39,128,11696
484488,5,45,128,11713
485488,5,50,128,11728
486488,5,56,128,11744
487488,5,61,128,11760
488488,5,67,128,11777
489488,5,72,128,11795
490488,5,77,128,11810
491488,5,83,128,11826
492488,5,88,128,11841
493488,5,94,128,11856
494488,5,99,128,11871
495488,5,30,128,11887
496488,5,35,128,11903
497488,5,41,128,11919
498488,5,46,128,11939
499488,5,52,128,11957
500488,5,57,128,11973
501488,5,63,128,11989
502488,5,68,128,12005
503488,5,74,128,12021
504488,5,79,128,12037
505488,5,84,128,12053
506488,5,90,128,12071
507488,5,95,128,12089
508488,5,28,128,12108
509488,5,34,128,12125
510488,5,39,128,12140
511488,5,44,128,12158
512488,5,50,128,12178
513488,5,55,128,12199
514488,5,61,128,12217
515488,5,66,128,12235
516488,5,71,128,12250
517488,5,77,128,12266
518488,5,82,128,12283
519488,5,88,128,12298
520488,5,93,128,12317
521488,5,98,128,12333
522488,5,30,128,12350
523488,5,35,128,12367
524488,5,41,128,12385
525488,5,46,128,12403
526488,5,51,128,12421
527488,5,57,128,12447
528488,5,62,128,12467
529488,5,67,128,12486
530488,5,73,128,12506
531488,5,78,128,12526
532488,5,84,128,12545
533488,5,89,128,12563
534488,5,94,128,12583
535488,5,100,128,12602
536488,5,30,128,12623
537488,5,36,128,12644
538488,5,41,128,12666
539488,5,47,128,12682
540488,5,52,128,12698
541488,5,57,128,12714
542488,5,63,128,12731
543488,5,68,128,12747
544488,5,73,128,12763
545488,5,79,128,12779
546488,5,84,128,12795
547488,5,90,128,12813
548488,5,95,128,12829
549488,5,28,128,12848
550488,5,33,128,12863
551488,5,39,128,12880
552488,5,44,128,12896
553488,5,49,128,12912
554488,5,55,128,12930
555488,5,60,128,12946
556488,5,66,128,12961
557488,5,71,128,12977
558488,5,76,128,12994
559488,5,82,128,13009
560488,5,87,128,13025
561488,5,93,128,13040
562488,5,98,128,13056
563488,5,29,128,13072
564488,5,35,128,13088
565488,5,40,128,13106
566488,5,45,128,13123
567488,5,51,128,13140
568488,5,56,128,13159
569488,5,62,128,13178
570488,5,67,128,13195
571488,5,72,128,13214
572488,5,78,128,13231
573488,5,83,128,13247
574488,5,89,128,13271
575488,5,94,128,13288
576488,5,99,128,13306
577488,5,30,128,13328
578488,5,36,128,13347
579488,5,41,128,13365
580488,5,47,128,13384
581488,5,52,128,13401
582488,5,57,128,13420
583488,5,63,128,13443
584488,5,68,128,13463
585488,5,74,128,13481
586488,5,79,128,13498
587488,5,85,128,13516
588488,5,90,128,13534
589488,5,95,128,13550
590488,5,28,128,13569
590610,5,29,128,13579
591610,6,35,128,13598
592610,6,40,128,13614
593610,6,46,128,13629
594610,6,51,128,13646
595610,6,57,128,13664
596610,6,62,128,13682
597610,6,67,128,13697
598610,6,73,128,13712
599610,6,78,128,13727
600610,6,84,128,13744
601610,6,89,128,13760
602610,6,94,128,13777
603610,6,100,128,13792
604610,6,31,128,13808
605610,6,36,128,13825
606610,6,42,128,13841
607610,6,47,128,13857
608610,6,52,128,13874
609610,6,58,128,13889
610610,6,63,128,13905
611610,6,69,128,13920
612610,6,74,128,13936
613610,6,80,128,13952
614610,6,85,128,13967
615610,6,90,128,13984
616610,6,96,128,14002
617610,6,29,128,14019
618610,6,34,128,14035
619610,6,40,128,14051
620610,6,45,128,14066
621610,6,51,128,14083
622610,6,56,128,14099
623610,6,61,128,14114
624610,6,67,128,14132
625610,6,72,128,14149
626610,6,78,128,14165
627610,6,83,128,14182
628610,6,88,128,14200
629610,6,94,128,14221
630610,6,99,128,14240
631610,6,30,128,14257
632610,6,36,128,14276
633610,6,41,128,14295
634610,6,46,128,14312
635610,6,52,128,14331
636610,6,57,128,14348
637610,6,62,128,14364
638610,6,68,128,14380
639610,6,73,128,14396
640610,6,79,128,14413
641610,6,84,128,14432
642610,6,90,128,14453
643610,6,95,128,14470
644610,6,28,128,14489
645610,6,33,128,14507
646610,6,39,128,14525
647610,6,44,128,14542
648610,6,49,128,14559
649610,6,55,128,14576
650610,6,60,128,14593
651610,6,65,128,14609
652610,6,71,128,14627
653610,6,76,128,14643
654610,6,82,128,14661
655610,6,87,128,14677
656610,6,92,128,14693
657610,6,98,128,14708
658610,6,30,128,14726
659610,6,35,128,14747
660610,6,40,128,14763
661610,6,46,128,14778
662610,6,51,128,14795
663610,6,56,128,14811
664610,6,62,128,14833
665610,6,67,128,14849
666610,6,73,128,14866
667610,6,78,128,14881
668610,6,83,128,14896
669610,6,89,128,14912
670610,6,94,128,14928
671610,6,99,128,14944
672610,6,31,128,14963
673610,6,36,128,14980
674610,6,42,128,14995
675610,6,47,128,15011
676610,6,52,128,15027
677610,6,58,128,15043
678610,6,63,128,15060
679610,6,69,128,15076
680610,6,74,128,15092
681610,6,79,128,15108
682610,6,85,128,15125
683610,6,90,128,15143
684610,6,95,128,15162
685610,6,28,128,15181
686610,6,34,128,15199
687610,6,39,128,15217
688610,6,45,128,15234
689610,6,50,128,15251
690610,6,55,128,15269
691610,6,61,128,15286
692610,6,66,128,15304
693610,6,72,128,15322
694610,6,77,128,15340
695610,6,82,128,15363
696610,6,88,128,15380
697610,6,93,128,15398
698610,6,99,128,15416
699610,6,30,128,15437
700610,6,35,128,15458
701610,6,40,128,15478
702610,6,46,128,15495
703610,6,51,128,15513
704610,6,57,128,15529
705610,6,62,128,15547
706610,6,68,128,15565
707610,6,73,128,15582
708610,6,79,128,15600
708732,6,79,128,15609
709732,7,85,128,15627
710732,7,90,128,15643
711732,7,96,128,15659
712732,7,29,128,15678
713732,7,34,128,15697
714732,7,39,128,15712
715732,7,45,128,15728
716732,7,50,128,15743
717732,7,56,128,15760
718732,7,61,128,15776
719732,7,67,128,15793
720732,7,72,128,15810
721732,7,77,128,15825
722732,7,83,128,15840
723732,7,88,128,15855
724732,7,94,128,15871
725732,7,99,128,15886
726732,7,30,128,15903
727732,7,35,128,15919
728732,7,41,128,15935
729732,7,46,128,15950
730732,7,52,128,15967
731732,7,57,128,15983
732732,7,63,128,15999
733732,7,68,128,16014
734732,7,73,128,16034
735732,7,79,128,16050
736732,7,84,128,16066
737732,7,90,128,16082
738732,7,95,128,16098
739732,7,28,128,16116
740732,7,34,128,16132
741732,7,39,128,16147
742732,7,44,128,16164
743732,7,50,128,16180
744732,7,55,128,16197
745732,7,61,128,16212
746732,7,66,128,16227
747732,7,71,128,16243
748732,7,77,128,16259
749732,7,82,128,16275
750732,7,88,128,16292
751732,7,93,128,16308
752732,7,98,128,16326
753732,7,30,128,16343
754732,7,35,128,16361
755732,7,41,128,16377
756732,7,46,128,16395
757732,7,51,128,16411
758732,7,57,128,16430
759732,7,62,128,16457
760732,7,68,128,16476
761732,7,73,128,16494
762732,7,78,128,16512
763732,7,84,128,16531
764732,7,89,128,16547
765732,7,94,128,16564
766732,7,100,128,16581
767732,7,31,128,16598
768732,7,36,128,16615
769732,7,41,128,16631
770732,7,47,128,16649
771732,7,52,128,16667
772732,7,58,128,16683
773732,7,63,128,16699
774732,7,68,128,16715
775732,7,74,128,16731
776732,7,79,128,16747
777732,7,84,128,16765
778732,7,90,128,16781
779732,7,95,128,16797
780732,7,28,128,16815
781732,7,33,128,16832
782732,7,39,128,16847
783732,7,44,128,16862
784732,7,49,128,16878
785732,7,55,128,16896
786732,7,60,128,16911
787732,7,66,128,16926
788732,7,71,128,16941
789732,7,76,128,16957
790732,7,82,128,16975
791732,7,87,128,16991
792732,7,92,128,17007
793732,7,98,128,17026
794732,7,30,128,17044
795732,7,35,128,17060
796732,7,40,128,17076
797732,7,46,128,17091
798732,7,51,128,17108
799732,7,57,128,17125
800732,7,62,128,17140
801732,7,67,128,17159
802732,7,73,128,17175
803732,7,78,128,17192
804732,7,84,128,17212
805732,7,89,128,17229
806732,7,94,128,17246
807732,7,100,128,17263
808732,7,30,128,17280
809732,7,36,128,17297
810732,7,41,128,17315
811732,7,46,128,17331
812732,7,52,128,17348
813732,7,57,128,17370
814732,7,63,128,17388
815732,7,68,128,17406
816732,7,73,128,17425
817732,7,79,128,17448
818732,7,84,128,17469
819732,7,90,128,17488
820732,7,95,128,17508
821732,7,28,128,17527
822732,7,33,128,17546
823732,7,39,128,17566
824732,7,44,128,17586
825732,7,50,128,17606
826732,7,55,128,17626
826854,7,56,128,17634
827854,8,62,128,17656
828854,8,67,128,17672
829854,8,72,128,17690
830854,8,78,128,17707
831854,8,83,128,17726
832854,8,89,128,17743
833854,8,94,128,17760
834854,8,100,128,17776
835854,8,30,128,17800
836854,8,36,128,17816
837854,8,41,128,17832
838854,8,47,128,17847
839854,8,52,128,17864
840854,8,58,128,17879
841854,8,63,128,17895
842854,8,68,128,17910
843854,8,74,128,17928
844854,8,79,128,17943
845854,8,85,128,17958
846854,8,90,128,17973
847854,8,95,128,17989
848854,8,28,128,18005
849854,8,34,128,18020
850854,8,39,128,18036
851854,8,45,128,18052
852854,8,50,128,18070
853854,8,56,128,18088
854854,8,61,128,18104
855854,8,66,128,18121
856854,8,72,128,18138
857854,8,77,128,18158
858854,8,83,128,18174
859854,8,88,128,18190
860854,8,94,128,18206
861854,8,99,128,18222
862854,8,30,128,18239
863854,8,35,128,18255
864854,8,41,128,18271
865854,8,46,128,18286
866854,8,52,128,18306
867854,8,57,128,18322
868854,8,62,128,18339
869854,8,68,128,18355
870854,8,74,128,18372
871854,8,78,128,18388
872854,8,84,128,18404
873854,8,90,128,18419
874854,8,95,128,18440
875854,8,28,128,18462
876854,8,33,128,18480
877854,8,38,128,18497
878854,8,44,128,18515
879854,8,49,128,18531
880854,8,55,128,18549
881854,8,60,128,18566
882854,8,65,128,18584
883854,8,70,128,18600
884854,8,76,128,18616
885854,8,81,128,18633
886854,8,87,128,18649
887854,8,92,128,18666
888854,8,97,128,18687
889854,8,29,128,18706
890854,8,35,128,18723
891854,8,40,128,18738
892854,8,45,128,18754
893854,8,51,128,18769
894854,8,56,128,18785
895854,8,61,128,18801
896854,8,67,128,18817
897854,8,72,128,18832
898854,8,78,128,18846
899854,8,83,128,18862
900854,8,88,128,18879
901854,8,94,128,18895
902854,8,99,128,18910
903854,8,30,128,18930
904854,8,35,128,18946
905854,8,41,128,18961
906854,8,46,128,18977
907854,8,51,128,18992
908854,8,57,128,19009
909854,8,62,128,19025
910854,8,68,128,19042
911854,8,73,128,19058
912854,8,78,128,19080
913854,8,84,128,19096
914854,8,89,128,19113
915854,8,94,128,19129
916854,8,100,128,19144
917854,8,31,128,19160
918854,8,36,128,19176
919854,8,41,128,19197
920854,8,47,128,19215
921854,8,52,128,19231
922854,8,58,128,19248
923854,8,63,128,19266
924854,8,68,128,19283
925854,8,74,128,19299
926854,8,79,128,19316
927854,8,85,128,19333
928854,8,90,128,19352
929854,8,95,128,19369
930854,8,28,128,19387
931854,8,34,128,19409
932854,8,39,128,19428
933854,8,45,128,19449
934854,8,50,128,19468
935854,8,55,128,19486
936854,8,61,128,19504
937854,8,66,128,19523
938854,8,72,128,19541
939854,8,77,128,19558
940854,8,83,128,19576
941854,8,88,128,19593
942854,8,93,128,19610
943854,8,99,128,19628
944854,8,30,128,19647
944976,8,31,128,19657
945976,9,37,128,19674
946976,9,42,128,19692
947976,9,47,128,19708
948976,9,53,128,19726
949976,9,58,128,19744
950976,9,64,128,19759
951976,9,69,128,19776
952976,9,75,128,19792
953976,9,80,128,19809
954976,9,85,128,19825
955976,9,91,128,19842
956976,9,96,128,19859
957976,9,29,128,19876
958976,9,34,128,19891
959976,9,39,128,19906
960976,9,45,128,19923
961976,9,50,128,19939
962976,9,56,128,19955
963976,9,61,128,19970
964976,9,67,128,19985
965976,9,72,128,20002
966976,9,77,128,20018
967976,9,83,128,20034
968976,9,88,128,20049
969976,9,94,128,20065
970976,9,99,128,20081
971976,9,30,128,20097
972976,9,36,128,20113
973976,9,41,128,20129
974976,9,46,128,20145
975976,9,52,128,20160
976976,9,58,128,20176
977976,9,63,128,20191
978976,9,68,128,20208
979976,9,74,128,20225
980976,9,79,128,20241
981976,9,84,128,20256
982976,9,90,128,20274
983976,9,95,128,20294
984976,9,28,128,20320
985976,9,33,128,20346
986976,9,39,128,20369
987976,9,44,128,20385
988976,9,49,128,20401
989976,9,55,128,20417
990976,9,60,128,20442
991976,9,66,128,20460
992976,9,71,128,20478
993976,9,76,128,20498
994976,9,82,128,20516
995976,9,87,128,20532
996976,9,93,128,20549
997976,9,98,128,20567
998976,9,30,128,20584
999976,9,35,128,20601
1000976,9,41,128,20617
1001976,9,46,128,20634
1002976,9,51,128,20656
1003976,9,57,128,20720
1004976,9,62,128,20827
1005976,9,67,128,20862
1006976,9,73,128,20900
1007976,9,78,128,20933
1008976,9,83,128,20956
1009976,9,89,128,20976
1010976,9,94,128,20993
1011976,9,100,128,21016
1012976,9,30,128,21034
1013976,9,35,128,21050
1014976,9,41,128,21074
1015976,9,46,128,21092
1016976,9,51,128,21110
1017976,9,57,128,21127
1018976,9,62,128,21144
1019976,9,68,128,21160
1020976,9,73,128,21182
1021976,9,78,128,21198
1022976,9,84,128,21215
1023976,9,89,128,21232
1024976,9,94,128,21249
1025976,9,100,128,21265
1026976,9,31,128,21285
1027976,9,37,128,21301
1028976,9,42,128,21317
1029976,9,47,128,21333
1030976,9,53,128,21352
1031976,9,58,128,21379
1032976,9,63,128,21397
1033976,9,69,128,21416
1034976,9,74,128,21435
1035976,9,80,128,21460
1036976,9,85,128,21480
1037976,9,90,128,21503
1038976,9,96,128,21522
1039976,9,28,128,21541
1040976,9,33,128,21559
1041976,9,38,128,21576
1042976,9,44,128,21595
1043976,9,49,128,21612
1044976,9,55,128,21630
1045976,9,60,128,21647
1046976,9,65,128,21665
1047976,9,71,128,21682
1048976,9,76,128,21699
1049976,9,82,128,21721
1050976,9,87,128,21742
1051976,9,92,128,21760
1052976,9,98,128,21778
1053976,9,30,128,21807
1054976,9,35,128,21827
1055976,9,41,128,21852
1056976,9,46,128,21871
1057976,9,51,128,21888
1058976,9,57,128,21906
1059976,9,62,128,21924
1060976,9,68,128,21946
1061976,9,73,128,21966
1062976,9,78,128,21983
1063098,9,79,128,21992
1064098,10,85,128,22011
1065098,10,90,128,22027
1066098,10,96,128,22043
1067098,10,28,128,22061
1068098,10,33,128,22079
1069098,10,39,128,22098
1070098,10,44,128,22114
1071098,10,49,128,22129
1072098,10,55,128,22145
1073098,10,60,128,22162
1074098,10,66,128,22183
1075098,10,71,128,22198
1076098,10,76,128,22214
1077098,10,82,128,22230
1078098,10,87,128,22246
1079098,10,93,128,22264
1080098,10,98,128,22279
1081098,10,30,128,22295
1082098,10,35,128,22310
1083098,10,40,128,22326
1084098,10,46,128,22342
1085098,10,51,128,22359
1086098,10,57,128,22374
1087098,10,62,128,22391
1088098,10,68,128,22406
1089098,10,73,128,22427
1090098,10,78,128,22448
1091098,10,84,128,22468
1092098,10,89,128,22485
1093098,10,95,128,22503
1094098,10,100,128,22526
1095098,10,31,128,22564
1096098,10,36,128,22605
1097098,10,42,128,22626
1098098,10,47,128,22643
1099098,10,53,128,22660
1100098,10,58,128,22677
1101098,10,63,128,22692
1102098,10,69,128,22709
1103098,10,74,128,22725
1104098,10,80,128,22742
1105098,10,85,128,22759
1106098,10,90,128,22774
1107098,10,96,128,22790
1108098,10,29,128,22809
1109098,10,34,128,22826
1110098,10,39,128,22842
1111098,10,45,128,22860
1112098,10,50,128,22877
1113098,10,56,128,22892
1114098,10,61,128,22908
1115098,10,66,128,22927
1116098,10,72,128,22942
1117098,10,77,128,22957
1118098,10,83,128,22972
1119098,10,88,128,22988
1120098,10,93,128,23003
1121098,10,99,128,23018
1122098,10,30,128,23034
1123098,10,35,128,23051
1124098,10,41,128,23066
1125098,10,46,128,23084
1126098,10,51,128,23099
1127098,10,57,128,23114
1128098,10,62,128,23129
1129098,10,68,128,23144
1130098,10,73,128,23159
1131098,10,78,128,23174
1132098,10,84,128,23193
1133098,10,89,128,23208
1134098,10,94,128,23223
1135098,10,100,128,23239
1136098,10,31,128,23255
1137098,10,36,128,23271
1138098,10,41,128,23287
1139098,10,47,128,23303
1140098,10,52,128,23319
1141098,10,57,128,23335
1142098,10,63,128,23351
1143098,10,68,128,23366
