count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
92000,1,45,64,3252
93000,1,51,64,3277
94000,1,56,64,3301
95000,1,29,64,3338
96000,1,35,64,3363
97000,1,40,64,3393
98000,1,45,64,3417
99000,1,51,64,3439
100000,1,56,64,3594
101000,1,29,64,3620
102000,1,35,64,3643
103000,1,40,64,3664
104000,1,46,64,3686
105000,1,51,64,3706
106000,1,56,64,3733
107000,1,29,64,3755
108000,1,35,64,3774
109000,1,40,64,3813
110000,1,46,64,3836
111000,1,51,64,3858
112000,1,57,64,3878
113000,1,29,64,3902
114000,1,35,64,3923
115000,1,40,64,3944
116000,1,46,64,3967
117000,1,51,64,3989
118000,1,56,64,4010
118122,1,57,64,4020
119122,2,31,64,4048
120122,2,36,64,4070
121122,2,41,64,4094
122122,2,47,64,4122
123122,2,52,64,4156
124122,2,58,64,4189
125122,2,30,64,4218
126122,2,36,64,4238
127122,2,41,64,4260
128122,2,47,64,4281
129122,2,52,64,4302
130122,2,58,64,4329
131122,2,30,64,4351
132122,2,36,64,4369
133122,2,41,64,4388
134122,2,46,64,4406
135122,2,52,64,4422
136122,2,57,64,4439
137122,2,30,64,4456
138122,2,35,64,4473
139122,2,41,64,4490
140122,2,46,64,4506
141122,2,51,64,4523
142122,2,57,64,4539
143122,2,30,64,4556
144122,2,35,64,4589
145122,2,41,64,4619
146122,2,46,64,4640
147122,2,52,64,4659
148122,2,57,64,4676
149122,2,30,64,4695
150122,2,35,64,4713
151122,2,41,64,4730
152122,2,46,64,4747
153122,2,51,64,4765
154122,2,57,64,4783
155122,2,29,64,4802
156122,2,35,64,4819
157122,2,40,64,4839
158122,2,45,64,4860
159122,2,51,64,4878
160122,2,56,64,4896
161122,2,30,64,4915
162122,2,35,64,4931
163122,2,40,64,4947
164122,2,46,64,4966
165122,2,51,64,4983
166122,2,57,64,5000
167122,2,30,64,5018
168122,2,35,64,5035
169122,2,40,64,5052
170122,2,46,64,5071
171122,2,51,64,5089
172122,2,57,64,5106
173122,2,29,64,5123
174122,2,35,64,5140
175122,2,40,64,5158
176122,2,46,64,5176
177122,2,51,64,5193
178122,2,56,64,5211
179122,2,29,64,5228
180122,2,35,64,5247
181122,2,40,64,5263
182122,2,45,64,5281
183122,2,51,64,5298
184122,2,56,64,5316
185122,2,29,64,5336
186122,2,35,64,5356
187122,2,40,64,5375
188122,2,46,64,5393
189122,2,51,64,5411
190122,2,56,64,5429
191122,2,29,64,5447
192122,2,35,64,5467
193122,2,40,64,5484
194122,2,45,64,5500
195122,2,51,64,5516
196122,2,56,64,5535
197122,2,29,64,5552
198122,2,35,64,5569
199122,2,40,64,5590
200122,2,46,64,5610
201122,2,51,64,5628
202122,2,56,64,5647
203122,2,29,64,5666
204122,2,35,64,5683
205122,2,40,64,5702
206122,2,45,64,5721
207122,2,51,64,5739
208122,2,56,64,5758
209122,2,30,64,5776
210122,2,35,64,5794
211122,2,40,64,5814
212122,2,46,64,5831
213122,2,51,64,5848
214122,2,56,64,5868
215122,2,29,64,5888
216122,2,35,64,5908
217122,2,40,64,5927
218122,2,46,64,5946
219122,2,51,64,5965
220122,2,57,64,5983
221122,2,30,64,6003
222122,2,35,64,6021
223122,2,40,64,6043
224122,2,46,64,6065
225122,2,51,64,6087
226122,2,57,64,6107
227122,2,30,64,6137
228122,2,35,64,6159
229122,2,40,64,6180
230122,2,46,64,6201
231122,2,51,64,6220
232122,2,57,64,6240
233122,2,30,64,6259
234122,2,35,64,6281
235122,2,40,64,6303
236122,2,46,64,6325
236244,2,47,64,6335
237244,3,52,64,6359
238244,3,58,64,6376
239244,3,31,64,6395
240244,3,36,64,6414
241244,3,42,64,6436
242244,3,47,64,6455
243244,3,52,64,6472
244244,3,58,64,6489
245244,3,30,64,6507
246244,3,36,64,6525
247244,3,41,64,6544
248244,3,47,64,6561
249244,3,52,64,6585
250244,3,57,64,6604
251244,3,30,64,6626
252244,3,35,64,6645
253244,3,41,64,6665
254244,3,46,64,6683
255244,3,51,64,6703
256244,3,57,64,6719
257244,3,29,64,6737
258244,3,35,64,6753
259244,3,40,64,6770
260244,3,46,64,6788
261244,3,51,64,6806
262244,3,56,64,6826
263244,3,29,64,6844
264244,3,35,64,6861
265244,3,40,64,6878
266244,3,46,64,6894
267244,3,51,64,6911
268244,3,57,64,6930
269244,3,30,64,6947
270244,3,35,64,6964
271244,3,40,64,6982
272244,3,46,64,7000
273244,3,51,64,7021
274244,3,57,64,7038
275244,3,30,64,7057
276244,3,35,64,7074
277244,3,40,64,7090
278244,3,46,64,7107
279244,3,51,64,7125
280244,3,56,64,7141
281244,3,29,64,7159
282244,3,35,64,7177
283244,3,40,64,7195
284244,3,46,64,7213
285244,3,51,64,7231
286244,3,56,64,7251
287244,3,29,64,7271
288244,3,35,64,7289
289244,3,40,64,7309
290244,3,46,64,7329
291244,3,51,64,7348
292244,3,56,64,7365
293244,3,29,64,7383
294244,3,35,64,7400
295244,3,40,64,7426
296244,3,45,64,7446
297244,3,51,64,7462
298244,3,56,64,7482
299244,3,29,64,7500
300244,3,35,64,7517
301244,3,40,64,7533
302244,3,46,64,7550
303244,3,51,64,7567
304244,3,56,64,7591
305244,3,29,64,7616
306244,3,34,64,7638
307244,3,40,64,7660
308244,3,45,64,7679
309244,3,51,64,7699
310244,3,56,64,7717
311244,3,29,64,7735
312244,3,35,64,7752
313244,3,40,64,7770
314244,3,45,64,7788
315244,3,51,64,7807
316244,3,56,64,7826
317244,3,30,64,7849
318244,3,35,64,7870
319244,3,40,64,7888
320244,3,46,64,7905
321244,3,51,64,7923
322244,3,57,64,7940
323244,3,30,64,7958
324244,3,35,64,7975
325244,3,40,64,7992
326244,3,46,64,8008
327244,3,51,64,8024
328244,3,56,64,8040
329244,3,29,64,8061
330244,3,35,64,8080
331244,3,40,64,8098
332244,3,45,64,8115
333244,3,51,64,8133
334244,3,56,64,8150
335244,3,30,64,8170
336244,3,35,64,8187
337244,3,41,64,8208
338244,3,46,64,8227
339244,3,51,64,8246
340244,3,57,64,8264
341244,3,30,64,8289
342244,3,35,64,8308
343244,3,40,64,8329
344244,3,46,64,8350
345244,3,51,64,8368
346244,3,57,64,8390
347244,3,30,64,8424
348244,3,35,64,8448
349244,3,41,64,8471
350244,3,46,64,8490
351244,3,51,64,8511
352244,3,57,64,8532
353244,3,30,64,8553
354244,3,35,64,8572
354366,3,36,64,8582
355366,4,42,64,8603
356366,4,47,64,8620
357366,4,53,64,8636
358366,4,58,64,8654
359366,4,30,64,8673
360366,4,36,64,8689
361366,4,41,64,8705
362366,4,46,64,8721
363366,4,52,64,8741
364366,4,57,64,8768
365366,4,30,64,8785
366366,4,35,64,8802
367366,4,41,64,8822
368366,4,46,64,8838
369366,4,52,64,8854
370366,4,57,64,8870
371366,4,30,64,8887
372366,4,35,64,8902
373366,4,41,64,8919
374366,4,46,64,8936
375366,4,51,64,8951
376366,4,56,64,8967
377366,4,29,64,8984
378366,4,35,64,9001
379366,4,40,64,9017
380366,4,46,64,9036
381366,4,51,64,9054
382366,4,57,64,9070
383366,4,30,64,9088
384366,4,35,64,9104
385366,4,41,64,9120
386366,4,46,64,9136
387366,4,51,64,9153
388366,4,57,64,9169
389366,4,30,64,9191
390366,4,35,64,9208
391366,4,41,64,9226
392366,4,46,64,9242
393366,4,51,64,9259
394366,4,57,64,9275
395366,4,30,64,9292
396366,4,35,64,9308
397366,4,40,64,9325
398366,4,46,64,9343
399366,4,51,64,9361
400366,4,57,64,9379
401366,4,29,64,9396
402366,4,35,64,9413
403366,4,40,64,9429
404366,4,46,64,9446
405366,4,51,64,9463
406366,4,57,64,9481
407366,4,29,64,9499
408366,4,35,64,9516
409366,4,40,64,9533
410366,4,46,64,9549
411366,4,51,64,9565
412366,4,57,64,9588
413366,4,29,64,9608
414366,4,35,64,9626
415366,4,40,64,9643
416366,4,45,64,9660
417366,4,51,64,9678
418366,4,56,64,9694
419366,4,29,64,9714
420366,4,35,64,9731
421366,4,40,64,9749
422366,4,46,64,9765
423366,4,51,64,9783
424366,4,56,64,9800
425366,4,30,64,9819
426366,4,35,64,9836
427366,4,40,64,9852
428366,4,46,64,9870
429366,4,51,64,9889
430366,4,57,64,9906
431366,4,29,64,9922
432366,4,35,64,9938
433366,4,40,64,9955
434366,4,46,64,9970
435366,4,51,64,9987
436366,4,57,64,10005
437366,4,29,64,10022
438366,4,35,64,10038
439366,4,40,64,10055
440366,4,45,64,10071
441366,4,51,64,10087
442366,4,56,64,10104
443366,4,30,64,10121
444366,4,35,64,10140
445366,4,40,64,10157
446366,4,46,64,10174
447366,4,51,64,10193
448366,4,57,64,10210
449366,4,29,64,10227
450366,4,35,64,10245
451366,4,41,64,10264
452366,4,46,64,10283
453366,4,51,64,10301
454366,4,56,64,10318
455366,4,29,64,10341
456366,4,35,64,10360
457366,4,40,64,10380
458366,4,46,64,10398
459366,4,51,64,10418
460366,4,56,64,10444
461366,4,30,64,10465
462366,4,35,64,10484
463366,4,41,64,10502
464366,4,46,64,10524
465366,4,52,64,10544
466366,4,57,64,10565
467366,4,29,64,10590
468366,4,35,64,10608
469366,4,40,64,10627
470366,4,46,64,10644
471366,4,51,64,10663
472366,4,56,64,10682
472488,4,57,64,10690
473488,5,30,64,10707
474488,5,36,64,10722
475488,5,41,64,10738
476488,5,47,64,10754
477488,5,52,64,10772
478488,5,57,64,10790
479488,5,30,64,10807
480488,5,35,64,10823
481488,5,41,64,10840
482488,5,46,64,10857
483488,5,52,64,10874
484488,5,57,64,10890
485488,5,29,64,10907
486488,5,35,64,10926
487488,5,41,64,10948
488488,5,46,64,10982
489488,5,52,64,11043
490488,5,57,64,11067
491488,5,29,64,11097
492488,5,35,64,11124
493488,5,40,64,11144
494488,5,46,64,11163
495488,5,51,64,11180
496488,5,57,64,11197
497488,5,30,64,11223
498488,5,35,64,11253
499488,5,41,64,11274
500488,5,46,64,11297
501488,5,51,64,11315
502488,5,57,64,11342
503488,5,30,64,11368
504488,5,35,64,11391
505488,5,41,64,11409
506488,5,46,64,11440
507488,5,51,64,11473
508488,5,57,64,11504
509488,5,30,64,11533
510488,5,35,64,11559
511488,5,40,64,11591
512488,5,46,64,11615
513488,5,51,64,11636
514488,5,57,64,11709
515488,5,30,64,11748
516488,5,35,64,11769
517488,5,40,64,11805
518488,5,46,64,11835
519488,5,51,64,11859
520488,5,57,64,11883
521488,5,30,64,11904
522488,5,35,64,11926
523488,5,41,64,11946
524488,5,46,64,11968
525488,5,52,64,11989
526488,5,57,64,12082
527488,5,29,64,12127
528488,5,35,64,12153
529488,5,40,64,12184
530488,5,45,64,12212
531488,5,51,64,12256
532488,5,56,64,12296
533488,5,30,64,12347
534488,5,35,64,12420
535488,5,40,64,12452
536488,5,46,64,12485
537488,5,51,64,12521
538488,5,56,64,12549
539488,5,30,64,12585
540488,5,35,64,12672
541488,5,41,64,12752
542488,5,46,64,12795
543488,5,51,64,12841
544488,5,57,64,12883
545488,5,30,64,12924
546488,5,35,64,12961
547488,5,40,64,13016
548488,5,46,64,13056
549488,5,51,64,13098
550488,5,56,64,13137
551488,5,29,64,13172
552488,5,35,64,13202
553488,5,40,64,13228
554488,5,45,64,13284
555488,5,51,64,13335
556488,5,56,64,13383
557488,5,30,64,13428
558488,5,35,64,13477
559488,5,40,64,13522
560488,5,46,64,13566
561488,5,51,64,13638
562488,5,57,64,13701
563488,5,30,64,13771
564488,5,35,64,13812
565488,5,41,64,13835
566488,5,46,64,13859
567488,5,51,64,13881
568488,5,57,64,13910
569488,5,29,64,13930
570488,5,35,64,13954
571488,5,40,64,13978
572488,5,46,64,13996
573488,5,51,64,14020
574488,5,56,64,14040
575488,5,30,64,14062
576488,5,35,64,14080
577488,5,41,64,14102
578488,5,46,64,14121
579488,5,51,64,14139
580488,5,57,64,14157
581488,5,30,64,14176
582488,5,35,64,14196
583488,5,41,64,14215
584488,5,46,64,14234
585488,5,51,64,14253
586488,5,57,64,14271
587488,5,30,64,14296
588488,5,35,64,14325
589488,5,41,64,14354
590488,5,46,64,14375
590610,5,47,64,14384
591610,6,53,64,14406
592610,6,58,64,14426
593610,6,31,64,14446
594610,6,36,64,14462
595610,6,42,64,14481
596610,6,47,64,14499
597610,6,53,64,14516
598610,6,58,64,14532
599610,6,30,64,14549
600610,6,36,64,14569
601610,6,41,64,14589
602610,6,47,64,14609
603610,6,52,64,14627
604610,6,57,64,14643
605610,6,30,64,14661
606610,6,35,64,14678
607610,6,41,64,14693
608610,6,46,64,14708
609610,6,52,64,14723
610610,6,57,64,14739
611610,6,30,64,14755
612610,6,35,64,14771
613610,6,41,64,14786
614610,6,46,64,14803
615610,6,52,64,14820
616610,6,57,64,14839
617610,6,29,64,14857
618610,6,35,64,14872
619610,6,40,64,14888
620610,6,46,64,14904
621610,6,51,64,14921
622610,6,57,64,14939
623610,6,30,64,14956
624610,6,36,64,14972
625610,6,40,64,14990
626610,6,46,64,15006
627610,6,51,64,15022
628610,6,57,64,15037
629610,6,30,64,15054
630610,6,35,64,15071
631610,6,40,64,15087
632610,6,46,64,15104
633610,6,51,64,15121
634610,6,57,64,15139
635610,6,30,64,15156
636610,6,35,64,15173
637610,6,41,64,15189
638610,6,46,64,15209
639610,6,52,64,15225
640610,6,57,64,15242
641610,6,29,64,15259
642610,6,35,64,15277
643610,6,40,64,15292
644610,6,46,64,15309
645610,6,51,64,15326
646610,6,56,64,15343
647610,6,30,64,15361
648610,6,35,64,15376
649610,6,40,64,15393
650610,6,46,64,15409
651610,6,51,64,15424
652610,6,56,64,15444
653610,6,30,64,15462
654610,6,35,64,15478
655610,6,41,64,15494
656610,6,46,64,15511
657610,6,51,64,15527
658610,6,57,64,15543
659610,6,30,64,15561
660610,6,35,64,15586
661610,6,40,64,15606
662610,6,46,64,15625
663610,6,51,64,15646
664610,6,56,64,15664
665610,6,29,64,15684
666610,6,35,64,15702
667610,6,40,64,15719
668610,6,45,64,15736
669610,6,51,64,15753
670610,6,56,64,15771
671610,6,30,64,15787
672610,6,35,64,15806
673610,6,40,64,15823
674610,6,46,64,15839
675610,6,51,64,15856
676610,6,57,64,15872
677610,6,30,64,15889
678610,6,35,64,15907
679610,6,41,64,15924
680610,6,46,64,15941
681610,6,51,64,15958
682610,6,57,64,15975
683610,6,30,64,15998
684610,6,35,64,16016
685610,6,40,64,16035
686610,6,46,64,16057
687610,6,51,64,16078
688610,6,57,64,16099
689610,6,30,64,16120
690610,6,35,64,16138
691610,6,40,64,16157
692610,6,46,64,16175
693610,6,51,64,16192
694610,6,57,64,16211
695610,6,30,64,16233
696610,6,35,64,16252
697610,6,41,64,16271
698610,6,46,64,16291
699610,6,52,64,16308
700610,6,57,64,16329
701610,6,30,64,16353
702610,6,35,64,16374
703610,6,40,64,16392
704610,6,46,64,16411
705610,6,51,64,16431
706610,6,57,64,16449
707610,6,30,64,16468
708610,6,35,64,16487
708732,6,36,64,16495
709732,7,42,64,16514
710732,7,47,64,16531
711732,7,52,64,16548
712732,7,58,64,16565
713732,7,30,64,16586
714732,7,36,64,16604
715732,7,41,64,16620
716732,7,46,64,16636
717732,7,52,64,16652
718732,7,57,64,16670
719732,7,30,64,16686
720732,7,35,64,16702
721732,7,41,64,16718
722732,7,46,64,16734
723732,7,52,64,16750
724732,7,57,64,16764
725732,7,30,64,16781
726732,7,35,64,16796
727732,7,40,64,16812
728732,7,46,64,16827
729732,7,51,64,16842
730732,7,57,64,16858
731732,7,30,64,16875
732732,7,35,64,16891
733732,7,41,64,16908
734732,7,46,64,16926
735732,7,52,64,16942
736732,7,57,64,16958
737732,7,30,64,16976
738732,7,35,64,16991
739732,7,41,64,17006
740732,7,46,64,17022
741732,7,52,64,17038
742732,7,57,64,17054
743732,7,29,64,17072
744732,7,35,64,17087
745732,7,40,64,17103
746732,7,46,64,17119
747732,7,51,64,17134
748732,7,56,64,17151
749732,7,30,64,17168
750732,7,35,64,17183
751732,7,41,64,17199
752732,7,46,64,17218
753732,7,51,64,17241
754732,7,57,64,17268
755732,7,30,64,17332
756732,7,36,64,17377
757732,7,40,64,17490
758732,7,46,64,17515
759732,7,51,64,17541
760732,7,57,64,17593
761732,7,30,64,17632
762732,7,35,64,17676
763732,7,40,64,17706
764732,7,46,64,17727
765732,7,51,64,17768
766732,7,56,64,17791
767732,7,30,64,17832
768732,7,35,64,17941
769732,7,40,64,18010
770732,7,46,64,18074
771732,7,51,64,18120
772732,7,57,64,18153
773732,7,29,64,18174
774732,7,35,64,18198
775732,7,40,64,18225
776732,7,46,64,18246
777732,7,51,64,18275
778732,7,56,64,18303
779732,7,30,64,18341
780732,7,35,64,18378
781732,7,40,64,18409
782732,7,46,64,18466
783732,7,51,64,18489
784732,7,57,64,18506
785732,7,29,64,18524
786732,7,35,64,18541
787732,7,40,64,18559
788732,7,46,64,18579
789732,7,51,64,18608
790732,7,56,64,18628
791732,7,30,64,18652
792732,7,35,64,18672
793732,7,41,64,18689
794732,7,46,64,18709
795732,7,51,64,18728
796732,7,57,64,18745
797732,7,30,64,18766
798732,7,35,64,18788
799732,7,41,64,18806
800732,7,46,64,18823
801732,7,52,64,18843
802732,7,57,64,18860
803732,7,30,64,18880
804732,7,35,64,18898
805732,7,41,64,18916
806732,7,46,64,18933
807732,7,51,64,18950
808732,7,57,64,18968
809732,7,30,64,18987
810732,7,35,64,19005
811732,7,41,64,19023
812732,7,46,64,19041
813732,7,51,64,19063
814732,7,57,64,19081
815732,7,30,64,19100
816732,7,36,64,19117
817732,7,41,64,19134
818732,7,46,64,19152
819732,7,52,64,19174
820732,7,57,64,19192
821732,7,30,64,19213
822732,7,35,64,19232
823732,7,41,64,19252
824732,7,46,64,19275
825732,7,51,64,19299
826732,7,57,64,19317
826854,7,58,64,19326
827854,8,31,64,19351
828854,8,36,64,19369
829854,8,42,64,19386
830854,8,47,64,19402
831854,8,52,64,19421
832854,8,58,64,19440
833854,8,30,64,19457
834854,8,36,64,19473
835854,8,41,64,19490
836854,8,46,64,19507
837854,8,52,64,19525
838854,8,57,64,19541
839854,8,30,64,19558
840854,8,36,64,19577
841854,8,41,64,19594
842854,8,46,64,19611
843854,8,52,64,19630
844854,8,57,64,19646
845854,8,30,64,19661
846854,8,35,64,19677
847854,8,41,64,19694
848854,8,46,64,19709
849854,8,51,64,19725
850854,8,57,64,19741
851854,8,30,64,19759
852854,8,36,64,19783
853854,8,41,64,19801
854854,8,46,64,19819
855854,8,51,64,19835
856854,8,57,64,19853
857854,8,30,64,19872
858854,8,35,64,19888
859854,8,41,64,19904
860854,8,46,64,19919
861854,8,52,64,19935
862854,8,57,64,19951
863854,8,30,64,19967
864854,8,35,64,19983
865854,8,41,64,19999
866854,8,46,64,20016
867854,8,51,64,20032
868854,8,57,64,20049
869854,8,30,64,20065
870854,8,35,64,20082
871854,8,40,64,20096
872854,8,46,64,20113
873854,8,51,64,20129
874854,8,57,64,20146
875854,8,30,64,20162
876854,8,35,64,20178
877854,8,41,64,20193
878854,8,46,64,20210
879854,8,52,64,20226
880854,8,57,64,20241
881854,8,29,64,20258
882854,8,35,64,20275
883854,8,40,64,20290
884854,8,46,64,20305
885854,8,51,64,20321
886854,8,56,64,20341
887854,8,30,64,20362
888854,8,35,64,20383
889854,8,40,64,20399
890854,8,46,64,20414
891854,8,51,64,20430
892854,8,56,64,20445
893854,8,30,64,20462
894854,8,35,64,20479
895854,8,41,64,20495
896854,8,46,64,20511
897854,8,51,64,20527
898854,8,57,64,20542
899854,8,30,64,20560
900854,8,35,64,20590
901854,8,41,64,20610
902854,8,46,64,20629
903854,8,51,64,20648
904854,8,57,64,20665
905854,8,30,64,20684
906854,8,35,64,20702
907854,8,40,64,20721
908854,8,46,64,20738
909854,8,51,64,20754
910854,8,57,64,20770
911854,8,30,64,20787
912854,8,35,64,20803
913854,8,40,64,20820
914854,8,46,64,20839
915854,8,51,64,20857
916854,8,56,64,20873
917854,8,30,64,20889
918854,8,35,64,20904
919854,8,41,64,20923
920854,8,46,64,20940
921854,8,51,64,20958
922854,8,57,64,20975
923854,8,30,64,20995
924854,8,35,64,21012
925854,8,40,64,21029
926854,8,46,64,21045
927854,8,51,64,21061
928854,8,57,64,21078
929854,8,29,64,21096
930854,8,35,64,21113
931854,8,40,64,21133
932854,8,46,64,21153
933854,8,51,64,21171
934854,8,57,64,21189
935854,8,30,64,21207
936854,8,35,64,21225
937854,8,41,64,21247
938854,8,46,64,21265
939854,8,52,64,21282
940854,8,57,64,21303
941854,8,29,64,21323
942854,8,35,64,21347
943854,8,40,64,21367
944854,8,46,64,21386
944976,8,47,64,21395
945976,9,52,64,21413
946976,9,58,64,21429
947976,9,30,64,21445
948976,9,36,64,21461
949976,9,41,64,21480
950976,9,47,64,21496
951976,9,52,64,21512
952976,9,57,64,21528
953976,9,30,64,21545
954976,9,35,64,21561
955976,9,41,64,21579
956976,9,47,64,21599
957976,9,52,64,21615
958976,9,57,64,21632
959976,9,30,64,21649
960976,9,35,64,21665
961976,9,41,64,21681
962976,9,46,64,21698
963976,9,52,64,21714
964976,9,57,64,21729
965976,9,30,64,21745
966976,9,35,64,21761
967976,9,41,64,21777
968976,9,46,64,21795
969976,9,52,64,21811
970976,9,57,64,21829
971976,9,30,64,21846
972976,9,35,64,21861
973976,9,41,64,21876
974976,9,46,64,21891
975976,9,52,64,21907
976976,9,57,64,21923
977976,9,30,64,21940
978976,9,35,64,21956
979976,9,40,64,21971
980976,9,46,64,21987
981976,9,51,64,22002
982976,9,57,64,22017
983976,9,30,64,22033
984976,9,35,64,22049
985976,9,41,64,22065
986976,9,46,64,22082
987976,9,52,64,22098
988976,9,57,64,22113
989976,9,30,64,22131
990976,9,35,64,22148
991976,9,41,64,22164
992976,9,46,64,22180
993976,9,51,64,22195
994976,9,57,64,22212
995976,9,30,64,22230
996976,9,35,64,22246
997976,9,40,64,22263
998976,9,46,64,22279
999976,9,51,64,22294
1000976,9,57,64,22309
1001976,9,30,64,22324
1002976,9,35,64,22340
1003976,9,41,64,22356
1004976,9,46,64,22372
1005976,9,51,64,22388
1006976,9,57,64,22407
1007976,9,30,64,22425
1008976,9,35,64,22442
1009976,9,40,64,22458
1010976,9,46,64,22474
1011976,9,51,64,22489
1012976,9,56,64,22505
1013976,9,30,64,22522
1014976,9,35,64,22539
1015976,9,41,64,22556
1016976,9,46,64,22575
1017976,9,51,64,22598
1018976,9,57,64,22621
1019976,9,30,64,22657
1020976,9,35,64,22684
1021976,9,40,64,22704
1022976,9,46,64,22721
1023976,9,51,64,22739
1024976,9,56,64,22755
1025976,9,30,64,22776
1026976,9,35,64,22793
1027976,9,40,64,22809
1028976,9,46,64,22824
1029976,9,51,64,22841
1030976,9,57,64,22857
1031976,9,30,64,22873
1032976,9,35,64,22891
1033976,9,41,64,22907
1034976,9,46,64,22923
1035976,9,52,64,22939
1036976,9,57,64,22954
1037976,9,30,64,22972
1038976,9,35,64,22988
1039976,9,41,64,23004
1040976,9,46,64,23020
1041976,9,51,64,23040
1042976,9,57,64,23056
1043976,9,30,64,23073
1044976,9,35,64,23089
1045976,9,40,64,23106
1046976,9,46,64,23122
1047976,9,51,64,23139
1048976,9,57,64,23156
1049976,9,30,64,23178
1050976,9,35,64,23199
1051976,9,41,64,23217
1052976,9,46,64,23234
1053976,9,52,64,23252
1054976,9,57,64,23270
1055976,9,30,64,23290
1056976,9,35,64,23309
1057976,9,40,64,23332
1058976,9,46,64,23355
1059976,9,51,64,23374
1060976,9,57,64,23394
1061976,9,30,64,23413
1062976,9,35,64,23431
1063098,9,36,64,23439
1064098,10,42,64,23457
1065098,10,47,64,23474
1066098,10,53,64,23490
1067098,10,58,64,23507
1068098,10,31,64,23527
1069098,10,36,64,23544
1070098,10,41,64,23559
1071098,10,47,64,23576
1072098,10,52,64,23595
1073098,10,58,64,23612
1074098,10,30,64,23629
1075098,10,35,64,23645
1076098,10,41,64,23662
1077098,10,46,64,23676
1078098,10,52,64,23693
1079098,10,57,64,23709
1080098,10,30,64,23725
1081098,10,35,64,23741
1082098,10,40,64,23756
1083098,10,46,64,23771
1084098,10,51,64,23786
1085098,10,57,64,23802
1086098,10,30,64,23819
1087098,10,35,64,23837
1088098,10,41,64,23856
1089098,10,46,64,23874
1090098,10,52,64,23890
1091098,10,57,64,23904
1092098,10,30,64,23920
1093098,10,36,64,23935
1094098,10,41,64,23951
1095098,10,46,64,23968
1096098,10,52,64,23983
1097098,10,57,64,23998
1098098,10,30,64,24015
1099098,10,36,64,24030
1100098,10,41,64,24045
1101098,10,46,64,24060
1102098,10,52,64,24075
1103098,10,57,64,24092
1104098,10,30,64,24109
1105098,10,35,64,24126
1106098,10,40,64,24143
1107098,10,46,64,24161
1108098,10,51,64,24181
1109098,10,56,64,24201
1110098,10,30,64,24228
1111098,10,35,64,24244
1112098,10,41,64,24259
1113098,10,46,64,24274
1114098,10,51,64,24291
1115098,10,57,64,24309
1116098,10,30,64,24325
1117098,10,36,64,24341
1118098,10,41,64,24359
1119098,10,46,64,24375
1120098,10,52,64,24391
1121098,10,57,64,24406
1122098,10,30,64,24423
1123098,10,35,64,24439
1124098,10,41,64,24456
1125098,10,46,64,24473
1126098,10,51,64,24489
1127098,10,57,64,24506
1128098,10,30,64,24523
1129098,10,35,64,24538
1130098,10,40,64,24554
1131098,10,46,64,24571
1132098,10,51,64,24597
1133098,10,56,64,24616
1134098,10,30,64,24634
1135098,10,35,64,24652
1136098,10,40,64,24670
1137098,10,46,64,24687
1138098,10,51,64,24704
1139098,10,57,64,24719
1140098,10,30,64,24736
1141098,10,35,64,24752
1142098,10,41,64,24770
1143098,10,46,64,24786
